DateTime,Average USD,Sales USD
2021-04-24 0:00,823.73,4425920.81
2021-04-25 0:00,564.84,3270980.04
2021-04-26 0:00,839.35,4922796.47
2021-04-27 0:00,1309.91,9828243.62
2021-04-28 0:00,1023.14,6070305.86
2021-04-29 0:00,816.59,4447972.54
2021-04-30 0:00,938.69,6451613.36
2021-05-01 0:00,583.37,10130272.66
2021-05-02 0:00,1376.72,11196874.44
2021-05-03 0:00,6561.5,107477348.8
2021-05-04 0:00,3783.53,31762695.11
2021-05-05 0:00,2189.56,15379438
2021-05-06 0:00,1640.02,11186575.64
2021-05-07 0:00,1320.18,8443866.86
2021-05-08 0:00,2759.82,11624365.33
2021-05-09 0:00,1997.13,10185355.06
2021-05-10 0:00,3170.04,7912425
2021-05-11 0:00,2402.81,12076501.86
2021-05-12 0:00,3731.96,22891833.53
2021-05-13 0:00,1520.83,14199984.97
2021-05-14 0:00,1666.95,14257422.35
2021-05-15 0:00,1061.51,8813721.69
2021-05-16 0:00,883.1,7820707.12
2021-05-17 0:00,616.56,4820295.57
2021-05-18 0:00,748.38,6242242.1
2021-05-19 0:00,530.26,3353894.91
2021-05-20 0:00,449.56,4140403.35
2021-05-21 0:00,506.93,4828518.57
2021-05-22 0:00,495.28,7004779.49
2021-05-23 0:00,354.32,4665005.18
2021-05-24 0:00,620.17,6196127.53
2021-05-25 0:00,468.74,4918528.08
2021-05-26 0:00,530.96,5226813.18
2021-05-27 0:00,624.65,7546443.71
2021-05-28 0:00,540.94,6711498.66
2021-05-29 0:00,495.36,6495151.05
2021-05-30 0:00,452.55,6215826.96
2021-05-31 0:00,420.08,6949383.9
2021-06-01 0:00,488.61,9002104.48
2021-06-02 0:00,472.28,6212349.01
2021-06-03 0:00,488.11,6073515.58
2021-06-04 0:00,440.33,6286193.19
2021-06-05 0:00,454.81,6405037.23
2021-06-06 0:00,514,7415429.62
2021-06-07 0:00,646.14,8998145.38
2021-06-08 0:00,506.49,7801974.14
2021-06-09 0:00,410.76,6653853.95
2021-06-10 0:00,427.63,7495037.04
2021-06-11 0:00,522.02,13271745.78
2021-06-12 0:00,375.58,6571927.38
2021-06-13 0:00,354.67,6318725.91
2021-06-14 0:00,384.02,7949581.14
2021-06-15 0:00,440.45,12184518.04
2021-06-16 0:00,423.11,8683840.54
2021-06-17 0:00,443.16,9161980.24
2021-06-18 0:00,278.91,9083320.23
2021-06-19 0:00,318.95,10876507.31
2021-06-20 0:00,424.33,17044651.39
2021-06-21 0:00,414.9,16027307.27
2021-06-22 0:00,406.51,9556952.9
2021-06-23 0:00,450.81,10275796.3
2021-06-24 0:00,399.6,11362278.27
2021-06-25 0:00,458.78,15850809.69
2021-06-26 0:00,404.2,13529118.2
2021-06-27 0:00,267.08,15938434.33
2021-06-28 0:00,414.18,14576663.39
2021-06-29 0:00,350.19,15503213.42
2021-06-30 0:00,279.89,19104506.64
2021-07-01 0:00,328.87,16992740.59
2021-07-02 0:00,418.37,16246266.07
2021-07-03 0:00,400.14,17742724.56
2021-07-04 0:00,556.13,21913247.03
2021-07-05 0:00,461.1,20906951.44
2021-07-06 0:00,544.68,22481680.58
2021-07-07 0:00,563.93,23915178.88
2021-07-08 0:00,485.73,25959307.52
2021-07-09 0:00,593.65,24449352.53
2021-07-10 0:00,553.07,22644141.77
2021-07-11 0:00,550.77,21471039.63
2021-07-12 0:00,626.4,17748351.55
2021-07-13 0:00,618.69,21104068.17
2021-07-14 0:00,657.38,26383424.41
2021-07-15 0:00,564.82,48037325.87
2021-07-16 0:00,472.51,42891714.35
2021-07-17 0:00,571.16,37364353.08
2021-07-18 0:00,495.12,25455248.74
2021-07-19 0:00,499.57,27935973.49
2021-07-20 0:00,397.7,25737699.45
2021-07-21 0:00,461.39,25049173.98
2021-07-22 0:00,400.48,25112491.48
2021-07-23 0:00,468.59,40513188.82
2021-07-24 0:00,511.98,37107513.25
2021-07-25 0:00,509.15,40751727.83
2021-07-26 0:00,599.64,39576730.07
2021-07-27 0:00,493.18,34995050.98
2021-07-28 0:00,445.45,42578311.78
2021-07-29 0:00,495.6,54196367.69
2021-07-30 0:00,722.57,79118703.95
2021-07-31 0:00,954.97,107902287.6
2021-08-01 0:00,1049.98,113820819.8
2021-08-02 0:00,544.73,62301633.33
2021-08-03 0:00,638.55,85796351.94
2021-08-04 0:00,926.49,115777415.7
2021-08-05 0:00,829.47,120047440.4
2021-08-06 0:00,866.1,147948005.6
2021-08-07 0:00,594.61,105991171
2021-08-08 0:00,632.15,120296586.4
2021-08-09 0:00,611.78,124192049.6
2021-08-10 0:00,612.3,109706661.3
2021-08-11 0:00,609.67,104038898.6
2021-08-12 0:00,552.25,88978165.98
2021-08-13 0:00,548.24,89277218.88
2021-08-14 0:00,633.99,97177404.4
2021-08-15 0:00,545.04,98100028.82
2021-08-16 0:00,469.2,82730228.5
2021-08-17 0:00,456.81,77062612.96
2021-08-18 0:00,563.08,79910132.39
2021-08-19 0:00,475.7,66915379.47
2021-08-20 0:00,810.4,114176141.8
2021-08-21 0:00,843.67,145508035.7
2021-08-22 0:00,976.03,139216311.8
2021-08-23 0:00,1987.91,283666632.5
2021-08-24 0:00,1397.06,226528538.5
2021-08-25 0:00,1203.43,183941305
2021-08-26 0:00,948.42,172773106.1
2021-08-27 0:00,1184.6,248109050.9
2021-08-28 0:00,2114.3,378413570.8
2021-08-29 0:00,2321.42,427569989.5
2021-08-30 0:00,1593.68,259680798.3
2021-08-31 0:00,1056.61,187094245.9
2021-09-01 0:00,1155.52,182378449.9
2021-09-02 0:00,1233.9,160138270.7
2021-09-03 0:00,1194.12,160499286.3
2021-09-04 0:00,923.95,133220051.9
2021-09-05 0:00,771.7,120936413
2021-09-06 0:00,758.9,122591291.3
2021-09-07 0:00,701.49,103436840.2
2021-09-08 0:00,633.5,91625985.85
2021-09-09 0:00,627.97,104683239.4
2021-09-10 0:00,543.71,75529545.5
2021-09-11 0:00,431.47,67931955.32
2021-09-12 0:00,442.32,69860254.03
2021-09-13 0:00,724.69,98449709.11
2021-09-14 0:00,634.88,91337923.41
2021-09-15 0:00,639.33,108027569.5
2021-09-16 0:00,896.92,138840985.7
2021-09-17 0:00,519.22,80680605.36
2021-09-18 0:00,542.72,98856964.24
2021-09-19 0:00,601.77,86865013.73
2021-09-20 0:00,463.38,71604061.96
2021-09-21 0:00,486.82,73742832.51
2021-09-22 0:00,416.99,62516766.33
2021-09-23 0:00,597.54,103960353.1
2021-09-24 0:00,489.77,88552350
2021-09-25 0:00,486.62,85946064.56
2021-09-26 0:00,563.25,99020338.34
2021-09-27 0:00,745.46,134582996.5
2021-09-28 0:00,813.7,121942764.1
2021-09-29 0:00,548.53,90296106.1
2021-09-30 0:00,727.35,113922604.3
2021-10-01 0:00,653.61,116566952.7
2021-10-02 0:00,651.91,108899427.8
2021-10-03 0:00,772.28,127301109.5
2021-10-04 0:00,834.4,161767427
2021-10-05 0:00,880.75,135953855.8
2021-10-06 0:00,779.57,119478298.6
2021-10-07 0:00,783.61,139181769.1
2021-10-08 0:00,701.76,129853620.5
2021-10-09 0:00,612.56,92638539.16
2021-10-10 0:00,605.09,100531587
2021-10-11 0:00,551.99,90814507.44
2021-10-12 0:00,564.7,95426126.78
2021-10-13 0:00,725.38,127692548.4
2021-10-14 0:00,729.19,103165509.2
2021-10-15 0:00,883.19,114299528.6
2021-10-16 0:00,651.49,102405563.9
2021-10-17 0:00,666.89,109062324.2
2021-10-18 0:00,701.7,129241871.2
2021-10-19 0:00,611.33,85395687.73
2021-10-20 0:00,554.04,80577786.59
2021-10-21 0:00,642.84,95971281.1
2021-10-22 0:00,650.78,109754321.6
2021-10-23 0:00,642.22,105850254.1
2021-10-24 0:00,610.11,81025632.25
2021-10-25 0:00,599.73,81838822.82
2021-10-26 0:00,553.13,74752657.81
2021-10-27 0:00,539.93,71646047.64
2021-10-28 0:00,681.35,86030903.42
2021-10-29 0:00,713.26,87932934.15
2021-10-30 0:00,617.47,72410379.19
2021-10-31 0:00,587.14,72058617.89
2021-11-01 0:00,580.95,69393500.75
2021-11-02 0:00,551.69,80786715.43
2021-11-03 0:00,573.02,84974936.14
2021-11-04 0:00,575.79,90115763.38
2021-11-05 0:00,463.09,94524699.92
2021-11-06 0:00,461.79,84479155.35
2021-11-07 0:00,535.63,91392341.85
2021-11-08 0:00,627.56,114377113.2
2021-11-09 0:00,491.11,79012659.12
2021-11-10 0:00,495.16,88983640.15
2021-11-11 0:00,481.06,85079276.93
2021-11-12 0:00,544.59,86293464.41
2021-11-13 0:00,806.12,144022445.7
2021-11-14 0:00,912.44,142548204.4
2021-11-15 0:00,1144.42,137585089.3
2021-11-16 0:00,1111.13,130750265.8
2021-11-17 0:00,869.04,132201787.2
2021-11-18 0:00,628.07,121957873.2
2021-11-19 0:00,598.11,111529698
2021-11-20 0:00,604.05,112172107.6
2021-11-21 0:00,694.56,113138171.9
2021-11-22 0:00,728.83,137531726.7
2021-11-23 0:00,580.6,101748377
2021-11-24 0:00,644.97,113910048.7
2021-11-25 0:00,678.32,112151157
2021-11-26 0:00,578.19,83774674.68
2021-11-27 0:00,576.77,90912125.08
2021-11-28 0:00,596.79,106366809
2021-11-29 0:00,728.59,122472888.2
2021-11-30 0:00,654.13,105743744.9
2021-12-01 0:00,660.65,95795294.51
2021-12-02 0:00,622.76,96682868.78
2021-12-03 0:00,698.07,92038485.51
2021-12-04 0:00,481.51,76539872.31
2021-12-05 0:00,584.48,84283308.75
2021-12-06 0:00,599.78,82666991.3
2021-12-07 0:00,637.5,86511894.24
2021-12-08 0:00,490.26,88151757.54
2021-12-09 0:00,1004.77,106116973.8
2021-12-10 0:00,777.12,86027438.08
2021-12-11 0:00,818.18,99888482.56
2021-12-12 0:00,718.57,79722927.89
2021-12-13 0:00,1259.49,131525823.7
2021-12-14 0:00,1163.63,117067189.6
2021-12-15 0:00,830.99,86269785.65
2021-12-16 0:00,932.97,99100564.02
2021-12-17 0:00,911.62,88679844.04
2021-12-18 0:00,777.63,72098490.17
2021-12-19 0:00,658.97,56082805.08
2021-12-20 0:00,627.39,56161093.69
2021-12-21 0:00,742.62,58943985.9
2021-12-22 0:00,725.63,69611709.35
2021-12-23 0:00,832.21,80784785.67
2021-12-24 0:00,1043.94,85855690
2021-12-25 0:00,897.87,55871670.12
2021-12-26 0:00,1044.29,91595334.61
2021-12-27 0:00,1252.19,114428905.3
2021-12-28 0:00,1027.26,97183780.92
2021-12-29 0:00,1121.9,92658110.4
2021-12-30 0:00,914.43,102236122.8
2021-12-31 0:00,1343.73,109781595.6
2022-01-01 0:00,1785.55,130282973.6
2022-01-02 0:00,2057.05,172195334.2
2022-01-03 0:00,1842.39,160013807.5
2022-01-04 0:00,1623.79,165882960.3
2022-01-05 0:00,1200.3,139956303.6
2022-01-06 0:00,1166.42,125440622.4
2022-01-07 0:00,998.35,107673247.7
2022-01-08 0:00,1103.43,119462108.9
2022-01-09 0:00,1282.27,149060187.9
2022-01-10 0:00,1183.65,98485453.22
2022-01-11 0:00,940.54,101431607.2
2022-01-12 0:00,1537.39,158982761.2
2022-01-13 0:00,1133.54,132957107.5
2022-01-14 0:00,1278.75,133083388.3
2022-01-15 0:00,1171.28,140593677
2022-01-16 0:00,974.01,154171595.1
2022-01-17 0:00,888.27,107363970.9
2022-01-18 0:00,1009.14,101097950.4
2022-01-19 0:00,1157.55,160549265.4
2022-01-20 0:00,1217.77,188220575.6
2022-01-21 0:00,1367.9,148851652.7
2022-01-22 0:00,1095.52,90844049.26
2022-01-23 0:00,1035.62,106470518.9
2022-01-24 0:00,938.56,91169176.23
2022-01-25 0:00,1703.32,189396761.1
2022-01-26 0:00,1767.07,199580505.3
2022-01-27 0:00,1630.59,194715423.9
2022-01-28 0:00,1350.59,135787931.1
2022-01-29 0:00,1313.04,151653558
2022-01-30 0:00,1644.43,185511016.7
2022-01-31 0:00,1966.06,202527361.9
2022-02-01 0:00,1753.26,208178917.3
2022-02-02 0:00,1301.52,155047892.4
2022-02-03 0:00,1264.07,137770800.8
2022-02-04 0:00,1247.84,134517900
2022-02-05 0:00,1248.32,100214945.5
2022-02-06 0:00,904.38,88897055.12
2022-02-07 0:00,1181.66,127542089
2022-02-08 0:00,836.63,90819152.59
2022-02-09 0:00,920.03,106683923
2022-02-10 0:00,981.37,111909901
2022-02-11 0:00,1120.45,109682342.4
2022-02-12 0:00,2348.06,236092309.2
2022-02-13 0:00,2174.39,195048949.2
2022-02-14 0:00,1071.76,80308762.81
2022-02-15 0:00,1192.39,87867328.56
2022-02-16 0:00,1216.95,80882387.72
2022-02-17 0:00,925.43,66736748.07
2022-02-18 0:00,1030.91,67308164.79
2022-02-19 0:00,735.96,55799515.43
2022-02-20 0:00,879.63,64691811.33
2022-02-21 0:00,982.91,84840198.22
2022-02-22 0:00,906.08,81323385.08
2022-02-23 0:00,1031.61,102666301.7
2022-02-24 0:00,1368.16,87202173.56
2022-02-25 0:00,1251.69,83009467.2
2022-02-26 0:00,950.38,69084330.87
2022-02-27 0:00,1246.05,73533312.89
2022-02-28 0:00,759.53,53171363.99
2022-03-01 0:00,674.38,42640063.44
2022-03-02 0:00,844.68,57639506.6
2022-03-03 0:00,883.57,53276547.92
2022-03-04 0:00,960.34,62992327.08
2022-03-05 0:00,767.14,52319544.16
2022-03-06 0:00,735.71,35531242.42
2022-03-07 0:00,840.39,42370158.9
2022-03-08 0:00,1041.6,46416787.69
2022-03-09 0:00,839.17,40963843.29
2022-03-10 0:00,896.35,40293807.32
2022-03-11 0:00,1371.79,61303700.56
2022-03-12 0:00,1395.52,59803482.32
2022-03-13 0:00,1099.87,51177931.02
2022-03-14 0:00,906.73,36782563.33
2022-03-15 0:00,947.89,43757509.73
2022-03-16 0:00,1627.81,64433558.4
2022-03-17 0:00,2919.85,125048420.5
2022-03-18 0:00,2573.18,98876939.78
2022-03-19 0:00,2641.25,99493408.73
2022-03-20 0:00,1702.79,69272964.81
2022-03-21 0:00,1504.9,60274174.58
2022-03-22 0:00,1257.97,49302284.85
2022-03-23 0:00,1422.89,60938304.14
2022-03-24 0:00,1732.19,74520358.96
2022-03-25 0:00,1368.82,66293113.81
2022-03-26 0:00,1767.32,55656451.57
2022-03-27 0:00,1505.41,55876477.65
2022-03-28 0:00,1156.75,53269549.02
2022-03-29 0:00,1389.12,49584488.26
2022-03-30 0:00,2541.76,68960531.35
2022-03-31 0:00,2894.9,71668976.05
2022-04-01 0:00,3514.31,82730285.83
2022-04-02 0:00,3730.87,114705705.1
2022-04-03 0:00,3517.61,128551094.3
2022-04-04 0:00,2643.54,104491115.1
2022-04-05 0:00,2498.54,78079511.79
2022-04-06 0:00,994.36,59496589.9
2022-04-07 0:00,1268.3,72135641.02
2022-04-08 0:00,1086.09,48973039.36
2022-04-09 0:00,1317.3,53212469.78
2022-04-10 0:00,1294.93,47838476.87
2022-04-11 0:00,1411.39,45621665.13
2022-04-12 0:00,1449.12,45484967.91
2022-04-13 0:00,1629.11,59081304.16
2022-04-14 0:00,1384.78,61306826.08
2022-04-15 0:00,1301.73,48452972.22
2022-04-16 0:00,4594.79,212449466.9
2022-04-17 0:00,3242.57,115821274.1
2022-04-18 0:00,2474.15,104998078.6
2022-04-19 0:00,2624.22,101623019.1
2022-04-20 0:00,2864.52,98000918.44
2022-04-21 0:00,2981.91,103806377.2
2022-04-22 0:00,2256.31,85692381.14
2022-04-23 0:00,1963.95,87863397.73
2022-04-24 0:00,2248.41,101102225.6
2022-04-25 0:00,2503,110077125
2022-04-26 0:00,1872.7,101807585.9
2022-04-27 0:00,1363.19,83207904.57
2022-04-28 0:00,1574.44,94987786.75
2022-04-29 0:00,2105.85,90955824.61
2022-04-30 0:00,1840.29,99626020.96
2022-05-01 0:00,6661.66,811137361.2
2022-05-02 0:00,2605.98,289436178.5
2022-05-03 0:00,1685.5,147206869.6
2022-05-04 0:00,2800.58,161249151.4
2022-05-05 0:00,3044.78,198437706.1
2022-05-06 0:00,2185.62,124204379.9
2022-05-07 0:00,1740.78,94068223.43
2022-05-08 0:00,1397.65,57405768.5
2022-05-09 0:00,2121.22,83304670.95
2022-05-10 0:00,2991.29,131260869.4
2022-05-11 0:00,2536.51,78385739.03
2022-05-12 0:00,2221.52,64035236.22
2022-05-13 0:00,2424.03,79454907.35
2022-05-14 0:00,2053.57,64812714.36
2022-05-15 0:00,1305.24,35781799.25
2022-05-16 0:00,1222.97,34072009.38
2022-05-17 0:00,1248.97,34640151.85
2022-05-18 0:00,1270.14,38779800.49
2022-05-19 0:00,1047.82,37616693.05
2022-05-20 0:00,991.12,48956349.38
2022-05-21 0:00,640.54,34032685.59
2022-05-22 0:00,823.79,35355525.12
2022-05-23 0:00,1074.64,34305822.07
2022-05-24 0:00,1040.42,29451198.05
2022-05-25 0:00,706.64,35348233.42
2022-05-26 0:00,1115.62,43158737.1
2022-05-27 0:00,1112,34288627.6
2022-05-28 0:00,856.32,26541753.25
2022-05-29 0:00,1049.84,28681746.19
2022-05-30 0:00,1308.98,30758453.52
2022-05-31 0:00,1394.39,41842943.3
2022-06-01 0:00,1595.69,40854531.56
2022-06-02 0:00,1142.9,32551021.9
2022-06-03 0:00,736.57,37557861.99
2022-06-04 0:00,1121.59,34128972.37
2022-06-05 0:00,828.15,30986165.49
2022-06-06 0:00,1150.39,35721796.57
2022-06-07 0:00,1122.04,40713284.26
2022-06-08 0:00,1321.24,43908679.43
2022-06-09 0:00,1348.26,33867051.2
2022-06-10 0:00,1422.68,33778649.73
2022-06-11 0:00,1515.56,34278904.65
2022-06-12 0:00,1493.94,32443845.34
2022-06-13 0:00,1687.36,39501026.25
2022-06-14 0:00,1462.45,39862110.82
2022-06-15 0:00,1258.89,31875114.8
2022-06-16 0:00,1361.95,29690503.36
2022-06-17 0:00,1180.29,26502196
2022-06-18 0:00,1165.59,33896655.13
2022-06-19 0:00,1522.42,37227756.43
2022-06-20 0:00,1437.23,35909075.89
2022-06-21 0:00,1489.99,33964366.62
2022-06-22 0:00,1338.24,35029644.4
2022-06-23 0:00,1005.7,28650515.45
2022-06-24 0:00,1197.26,34100283.91
2022-06-25 0:00,995.11,34601883.23
2022-06-26 0:00,1571.05,35973819.18
2022-06-27 0:00,1424.5,32152464.32
2022-06-28 0:00,1593.46,38301879.84
2022-06-29 0:00,871.02,29235082.57
2022-06-30 0:00,947.41,28790776.79
2022-07-01 0:00,843.26,30270326.64
2022-07-02 0:00,717.34,25245509.81
2022-07-03 0:00,654.17,34317522.71
2022-07-04 0:00,475.74,29188172.48
2022-07-05 0:00,569.46,27928838.58
2022-07-06 0:00,662.66,30032304.48
2022-07-07 0:00,777.64,34082292.18
2022-07-08 0:00,772.76,31349263.12
2022-07-09 0:00,959.54,33309471.16
2022-07-10 0:00,961.09,29301679.81
2022-07-11 0:00,916.73,28869654.26
2022-07-12 0:00,1026.54,31221321.71
2022-07-13 0:00,986.07,34056991.39
2022-07-14 0:00,765.42,27044651.31
2022-07-15 0:00,1182.69,37079697.2
2022-07-16 0:00,1110.38,34813869.12
2022-07-17 0:00,1398.48,39160159.75
2022-07-18 0:00,1284.57,37612210.55
2022-07-19 0:00,1008.01,24601487.06
