"DateTime","Unique buyers","Unique sellers"
"2021-12-19 00:00:00",41038,30563
"2021-12-20 00:00:00",41991,31306
"2021-12-21 00:00:00",39527,31211
"2021-12-22 00:00:00",44305,31602
"2021-12-23 00:00:00",50036,33464
"2021-12-24 00:00:00",41543,29886
"2021-12-25 00:00:00",32259,25870
"2021-12-26 00:00:00",42524,32867
"2021-12-27 00:00:00",43536,37258
"2021-12-28 00:00:00",47841,38808
"2021-12-29 00:00:00",41694,35539
"2021-12-30 00:00:00",51073,37789
"2021-12-31 00:00:00",40262,33797
"2022-01-01 00:00:00",37156,34222
"2022-01-02 00:00:00",43498,40995
"2022-01-03 00:00:00",44650,38620
"2022-01-04 00:00:00",51341,40249
"2022-01-05 00:00:00",53580,41481
"2022-01-06 00:00:00",50490,37764
"2022-01-07 00:00:00",49699,36393
"2022-01-08 00:00:00",48004,40367
"2022-01-09 00:00:00",52855,44926
"2022-01-10 00:00:00",40212,32748
"2022-01-11 00:00:00",50741,36472
"2022-01-12 00:00:00",51161,35636
"2022-01-13 00:00:00",53676,39803
"2022-01-14 00:00:00",52893,37724
"2022-01-15 00:00:00",53264,42752
"2022-01-16 00:00:00",69456,50975
"2022-01-17 00:00:00",60472,48951
"2022-01-18 00:00:00",54707,40217
"2022-01-19 00:00:00",66925,43536
"2022-01-20 00:00:00",74144,59638
"2022-01-21 00:00:00",56335,43800
"2022-01-22 00:00:00",44495,34959
"2022-01-23 00:00:00",48699,37401
"2022-01-24 00:00:00",45927,35336
"2022-01-25 00:00:00",53255,42126
"2022-01-26 00:00:00",54306,40024
"2022-01-27 00:00:00",53628,39239
"2022-01-28 00:00:00",52275,38125
"2022-01-29 00:00:00",52565,38277
"2022-01-30 00:00:00",54249,39927
"2022-01-31 00:00:00",53131,39627
"2022-02-01 00:00:00",58640,42657
"2022-02-02 00:00:00",62494,41737
"2022-02-03 00:00:00",56206,40143
"2022-02-04 00:00:00",52399,42601
"2022-02-05 00:00:00",40514,32497
"2022-02-06 00:00:00",44373,33739
"2022-02-07 00:00:00",55973,42707
"2022-02-08 00:00:00",56244,49028
"2022-02-09 00:00:00",59930,50496
"2022-02-10 00:00:00",59218,53003
"2022-02-11 00:00:00",50735,47676
"2022-02-12 00:00:00",54388,39950
"2022-02-13 00:00:00",46557,38637
"2022-02-14 00:00:00",40797,34313
"2022-02-15 00:00:00",40299,36358
"2022-02-16 00:00:00",36569,33274
"2022-02-17 00:00:00",37597,32382
"2022-02-18 00:00:00",35687,32459
"2022-02-19 00:00:00",38680,33753
"2022-02-20 00:00:00",37774,29891
"2022-02-21 00:00:00",48463,36609
"2022-02-22 00:00:00",50992,32719
"2022-02-23 00:00:00",53207,35505
"2022-02-24 00:00:00",35423,30099
"2022-02-25 00:00:00",36420,31431
"2022-02-26 00:00:00",40668,30364
"2022-02-27 00:00:00",33769,28412
"2022-02-28 00:00:00",33296,27206
"2022-03-01 00:00:00",34174,27234
"2022-03-02 00:00:00",38242,28451
"2022-03-03 00:00:00",32356,26766
"2022-03-04 00:00:00",36350,27738
"2022-03-05 00:00:00",34403,26523
"2022-03-06 00:00:00",26815,23821
"2022-03-07 00:00:00",28187,25026
"2022-03-08 00:00:00",24506,22636
"2022-03-09 00:00:00",26529,24153
"2022-03-10 00:00:00",24086,22546
"2022-03-11 00:00:00",24376,23047
"2022-03-12 00:00:00",23852,21677
"2022-03-13 00:00:00",23331,21404
"2022-03-14 00:00:00",22379,21055
"2022-03-15 00:00:00",25305,22847
"2022-03-16 00:00:00",22210,19768
"2022-03-17 00:00:00",23832,20116
"2022-03-18 00:00:00",21952,19439
"2022-03-19 00:00:00",20924,19209
"2022-03-20 00:00:00",21715,20000
"2022-03-21 00:00:00",20999,19156
"2022-03-22 00:00:00",20113,18152
"2022-03-23 00:00:00",22184,20097
"2022-03-24 00:00:00",22133,20458
"2022-03-25 00:00:00",23373,20501
"2022-03-26 00:00:00",16687,16319
"2022-03-27 00:00:00",19426,18630
"2022-03-28 00:00:00",21873,19475
"2022-03-29 00:00:00",19361,18327
"2022-03-30 00:00:00",15579,14873
"2022-03-31 00:00:00",13951,14052
"2022-04-01 00:00:00",12949,13239
"2022-04-02 00:00:00",16190,16645
"2022-04-03 00:00:00",19445,20045
"2022-04-04 00:00:00",19158,19270
"2022-04-05 00:00:00",16830,17683
"2022-04-06 00:00:00",28762,29942
"2022-04-07 00:00:00",29816,27467
"2022-04-08 00:00:00",24059,23046
"2022-04-09 00:00:00",20965,19787
"2022-04-10 00:00:00",19119,17208
"2022-04-11 00:00:00",17238,16033
"2022-04-12 00:00:00",16805,15523
"2022-04-13 00:00:00",20218,15610
"2022-04-14 00:00:00",23413,16984
"2022-04-15 00:00:00",19497,17034
"2022-04-16 00:00:00",27022,18558
"2022-04-17 00:00:00",17758,16144
"2022-04-18 00:00:00",21224,19436
"2022-04-19 00:00:00",20059,18115
"2022-04-20 00:00:00",17986,16092
"2022-04-21 00:00:00",18060,16439
"2022-04-22 00:00:00",19525,17102
"2022-04-23 00:00:00",22442,17561
"2022-04-24 00:00:00",21843,17891
"2022-04-25 00:00:00",21942,21205
"2022-04-26 00:00:00",25080,20315
"2022-04-27 00:00:00",30889,20548
"2022-04-28 00:00:00",31161,18427
"2022-04-29 00:00:00",20886,15056
"2022-04-30 00:00:00",23207,16150
"2022-05-01 00:00:00",56654,23015
"2022-05-02 00:00:00",36911,21836
"2022-05-03 00:00:00",32017,19595
"2022-05-04 00:00:00",26125,17278
"2022-05-05 00:00:00",30234,18072
"2022-05-06 00:00:00",27289,17371
"2022-05-07 00:00:00",24735,16024
"2022-05-08 00:00:00",17522,13029
"2022-05-09 00:00:00",20148,14429
"2022-05-10 00:00:00",23390,18198
"2022-05-11 00:00:00",14259,12932
"2022-05-12 00:00:00",13954,11660
"2022-05-13 00:00:00",15849,14558
"2022-05-14 00:00:00",14783,13518
"2022-05-15 00:00:00",12745,10940
"2022-05-16 00:00:00",13440,11261
"2022-05-17 00:00:00",13752,11916
"2022-05-18 00:00:00",14718,12415
"2022-05-19 00:00:00",15695,13675
"2022-05-20 00:00:00",22445,16265
"2022-05-21 00:00:00",21470,17858
"2022-05-22 00:00:00",20971,15534
"2022-05-23 00:00:00",14925,12696
"2022-05-24 00:00:00",13223,10931
"2022-05-25 00:00:00",21041,15695
"2022-05-26 00:00:00",18342,15935
"2022-05-27 00:00:00",15186,13179
"2022-05-28 00:00:00",15245,12092
"2022-05-29 00:00:00",13367,10992
"2022-05-30 00:00:00",11732,9810
"2022-05-31 00:00:00",15248,11996
"2022-06-01 00:00:00",12717,11003
"2022-06-02 00:00:00",15009,12733
"2022-06-03 00:00:00",21849,17201
"2022-06-04 00:00:00",15048,12863
"2022-06-05 00:00:00",17134,12631
"2022-06-06 00:00:00",15121,13926
"2022-06-07 00:00:00",16722,15456
"2022-06-08 00:00:00",16327,14372
"2022-06-09 00:00:00",12915,10928
"2022-06-10 00:00:00",12040,10268
"2022-06-11 00:00:00",11169,9419
"2022-06-12 00:00:00",11131,9395
"2022-06-13 00:00:00",12144,10638
"2022-06-14 00:00:00",13642,11950
"2022-06-15 00:00:00",12578,10883
"2022-06-16 00:00:00",11509,9971
"2022-06-17 00:00:00",11133,10499
"2022-06-18 00:00:00",16784,11592
"2022-06-19 00:00:00",11726,11492
"2022-06-20 00:00:00",11225,11068
"2022-06-21 00:00:00",10142,10049
"2022-06-22 00:00:00",10845,11272
"2022-06-23 00:00:00",11956,13015
"2022-06-24 00:00:00",12431,12619
"2022-06-25 00:00:00",15660,10907
"2022-06-26 00:00:00",10771,9972
"2022-06-27 00:00:00",10855,9526
"2022-06-28 00:00:00",11139,9854
"2022-06-29 00:00:00",12664,11367
"2022-06-30 00:00:00",12339,12000
"2022-07-01 00:00:00",13235,12705
"2022-07-02 00:00:00",13441,12180
"2022-07-03 00:00:00",16503,11835
"2022-07-04 00:00:00",17700,13595
"2022-07-05 00:00:00",15997,13699
"2022-07-06 00:00:00",16027,13692
"2022-07-07 00:00:00",14863,16290
"2022-07-08 00:00:00",14715,14809
"2022-07-09 00:00:00",13442,11962
"2022-07-10 00:00:00",12817,10834
"2022-07-11 00:00:00",12838,11755
"2022-07-12 00:00:00",12553,11286
"2022-07-13 00:00:00",13707,13163
"2022-07-14 00:00:00",14781,15728
"2022-07-15 00:00:00",13060,12532
"2022-07-16 00:00:00",12199,11085
"2022-07-17 00:00:00",11374,9864
"2022-07-18 00:00:00",12430,10035
"2022-07-19 00:00:00",11681,8264
