"DateTime","Primary Sales","Secondary sales"
"2021-06-15 00:00:00",19743,7921
"2021-06-16 00:00:00",12352,8172
"2021-06-17 00:00:00",13550,7124
"2021-06-18 00:00:00",22375,10192
"2021-06-19 00:00:00",23580,10521
"2021-06-20 00:00:00",26549,13619
"2021-06-21 00:00:00",22960,15669
"2021-06-22 00:00:00",12689,10821
"2021-06-23 00:00:00",12426,10368
"2021-06-24 00:00:00",17279,11155
"2021-06-25 00:00:00",22864,11686
"2021-06-26 00:00:00",19491,13980
"2021-06-27 00:00:00",41847,17829
"2021-06-28 00:00:00",18732,16462
"2021-06-29 00:00:00",27816,16455
"2021-06-30 00:00:00",51696,16560
"2021-07-01 00:00:00",34007,17663
"2021-07-02 00:00:00",22440,16392
"2021-07-03 00:00:00",26867,17474
"2021-07-04 00:00:00",19983,19420
"2021-07-05 00:00:00",27746,17595
"2021-07-06 00:00:00",20086,21189
"2021-07-07 00:00:00",20997,21411
"2021-07-08 00:00:00",30272,23172
"2021-07-09 00:00:00",18183,23002
"2021-07-10 00:00:00",20272,20671
"2021-07-11 00:00:00",20167,18817
"2021-07-12 00:00:00",14046,14288
"2021-07-13 00:00:00",17201,16910
"2021-07-14 00:00:00",17377,22757
"2021-07-15 00:00:00",49280,35769
"2021-07-16 00:00:00",56410,34364
"2021-07-17 00:00:00",31446,33972
"2021-07-18 00:00:00",20842,30570
"2021-07-19 00:00:00",22492,33428
"2021-07-20 00:00:00",31128,33589
"2021-07-21 00:00:00",24846,29445
"2021-07-22 00:00:00",37402,25304
"2021-07-23 00:00:00",50212,36246
"2021-07-24 00:00:00",43617,28861
"2021-07-25 00:00:00",52655,27383
"2021-07-26 00:00:00",45973,20028
"2021-07-27 00:00:00",51523,19435
"2021-07-28 00:00:00",69127,26459
"2021-07-29 00:00:00",76816,32538
"2021-07-30 00:00:00",76775,32722
"2021-07-31 00:00:00",79131,33859
"2021-08-01 00:00:00",71773,36630
"2021-08-02 00:00:00",73779,40592
"2021-08-03 00:00:00",76699,57706
"2021-08-04 00:00:00",67428,57596
"2021-08-05 00:00:00",81429,63419
"2021-08-06 00:00:00",103090,68459
"2021-08-07 00:00:00",119959,58293
"2021-08-08 00:00:00",120438,69860
"2021-08-09 00:00:00",125180,77820
"2021-08-10 00:00:00",100326,78844
"2021-08-11 00:00:00",96113,74536
"2021-08-12 00:00:00",87109,74010
"2021-08-13 00:00:00",89509,73333
"2021-08-14 00:00:00",76961,76317
"2021-08-15 00:00:00",103811,76175
"2021-08-16 00:00:00",91689,84632
"2021-08-17 00:00:00",89716,78980
"2021-08-18 00:00:00",71641,70275
"2021-08-19 00:00:00",72568,68100
"2021-08-20 00:00:00",73178,67710
"2021-08-21 00:00:00",100030,72441
"2021-08-22 00:00:00",70095,72541
"2021-08-23 00:00:00",73243,69453
"2021-08-24 00:00:00",84437,77710
"2021-08-25 00:00:00",75068,77780
"2021-08-26 00:00:00",104646,77524
"2021-08-27 00:00:00",131039,78406
"2021-08-28 00:00:00",89010,89968
"2021-08-29 00:00:00",90931,93254
"2021-08-30 00:00:00",72386,90558
"2021-08-31 00:00:00",92104,84967
"2021-09-01 00:00:00",83117,74715
"2021-09-02 00:00:00",59185,70597
"2021-09-03 00:00:00",66048,68360
"2021-09-04 00:00:00",66077,78108
"2021-09-05 00:00:00",79165,77549
"2021-09-06 00:00:00",79893,81645
"2021-09-07 00:00:00",71343,76109
"2021-09-08 00:00:00",73269,71365
"2021-09-09 00:00:00",87930,78771
"2021-09-10 00:00:00",66792,72122
"2021-09-11 00:00:00",85195,72247
"2021-09-12 00:00:00",92756,65183
"2021-09-13 00:00:00",69567,66283
"2021-09-14 00:00:00",75279,68588
"2021-09-15 00:00:00",92859,76111
"2021-09-16 00:00:00",78457,76340
"2021-09-17 00:00:00",82200,73189
"2021-09-18 00:00:00",99243,82909
"2021-09-19 00:00:00",65922,78426
"2021-09-20 00:00:00",77825,76702
"2021-09-21 00:00:00",76553,74926
"2021-09-22 00:00:00",72857,77068
"2021-09-23 00:00:00",66240,107740
"2021-09-24 00:00:00",85728,95076
"2021-09-25 00:00:00",86057,90563
"2021-09-26 00:00:00",83802,92000
"2021-09-27 00:00:00",86726,93810
"2021-09-28 00:00:00",54783,95079
"2021-09-29 00:00:00",76112,88504
"2021-09-30 00:00:00",85105,71521
"2021-10-01 00:00:00",94001,84342
"2021-10-02 00:00:00",80105,86943
"2021-10-03 00:00:00",74734,90103
"2021-10-04 00:00:00",76828,117044
"2021-10-05 00:00:00",53931,100430
"2021-10-06 00:00:00",71570,81691
"2021-10-07 00:00:00",89127,88489
"2021-10-08 00:00:00",96246,88793
"2021-10-09 00:00:00",65671,85562
"2021-10-10 00:00:00",81860,84282
"2021-10-11 00:00:00",83709,80812
"2021-10-12 00:00:00",82849,86137
"2021-10-13 00:00:00",97990,78045
"2021-10-14 00:00:00",74065,67415
"2021-10-15 00:00:00",57267,72149
"2021-10-16 00:00:00",82109,75078
"2021-10-17 00:00:00",86891,76648
"2021-10-18 00:00:00",101008,83176
"2021-10-19 00:00:00",60745,78944
"2021-10-20 00:00:00",70114,75323
"2021-10-21 00:00:00",74305,74988
"2021-10-22 00:00:00",86504,82147
"2021-10-23 00:00:00",79191,85628
"2021-10-24 00:00:00",55324,77481
"2021-10-25 00:00:00",55965,80495
"2021-10-26 00:00:00",59958,75187
"2021-10-27 00:00:00",60125,72569
"2021-10-28 00:00:00",56748,69518
"2021-10-29 00:00:00",47966,75318
"2021-10-30 00:00:00",41704,75566
"2021-10-31 00:00:00",43280,79449
"2021-11-01 00:00:00",40584,78864
"2021-11-02 00:00:00",56091,90345
"2021-11-03 00:00:00",59618,88674
"2021-11-04 00:00:00",41817,114692
"2021-11-05 00:00:00",72395,131724
"2021-11-06 00:00:00",72075,110863
"2021-11-07 00:00:00",64647,105980
"2021-11-08 00:00:00",86709,95547
"2021-11-09 00:00:00",65050,95835
"2021-11-10 00:00:00",67428,112280
"2021-11-11 00:00:00",70925,105933
"2021-11-12 00:00:00",58696,99760
"2021-11-13 00:00:00",74097,104565
"2021-11-14 00:00:00",59588,96639
"2021-11-15 00:00:00",44232,75991
"2021-11-16 00:00:00",41810,75863
"2021-11-17 00:00:00",70754,81370
"2021-11-18 00:00:00",87376,106802
"2021-11-19 00:00:00",78581,107888
"2021-11-20 00:00:00",82411,103290
"2021-11-21 00:00:00",63596,99297
"2021-11-22 00:00:00",82794,105908
"2021-11-23 00:00:00",78895,96353
"2021-11-24 00:00:00",75670,100942
"2021-11-25 00:00:00",72158,93178
"2021-11-26 00:00:00",55382,89509
"2021-11-27 00:00:00",67338,90284
"2021-11-28 00:00:00",81740,96493
"2021-11-29 00:00:00",70660,97435
"2021-11-30 00:00:00",69630,92025
"2021-12-01 00:00:00",53747,91255
"2021-12-02 00:00:00",62626,92624
"2021-12-03 00:00:00",46655,85192
"2021-12-04 00:00:00",76906,82051
"2021-12-05 00:00:00",63913,80289
"2021-12-06 00:00:00",59690,78140
"2021-12-07 00:00:00",56816,78889
"2021-12-08 00:00:00",81826,97979
"2021-12-09 00:00:00",27559,78054
"2021-12-10 00:00:00",33379,77321
"2021-12-11 00:00:00",49381,72705
"2021-12-12 00:00:00",38785,72161
"2021-12-13 00:00:00",29189,75239
"2021-12-14 00:00:00",23800,76805
"2021-12-15 00:00:00",25812,78004
"2021-12-16 00:00:00",32120,66635
"2021-12-17 00:00:00",34573,59801
"2021-12-18 00:00:00",34448,58124
"2021-12-19 00:00:00",30421,54580
"2021-12-20 00:00:00",30904,58447
"2021-12-21 00:00:00",25091,54148
"2021-12-22 00:00:00",40509,55367
"2021-12-23 00:00:00",40461,56511
"2021-12-24 00:00:00",31102,50915
"2021-12-25 00:00:00",20144,41986
"2021-12-26 00:00:00",32384,55274
"2021-12-27 00:00:00",30239,61070
"2021-12-28 00:00:00",32191,62204
"2021-12-29 00:00:00",25185,57165
"2021-12-30 00:00:00",44692,67062
"2021-12-31 00:00:00",21111,60532
"2022-01-01 00:00:00",15643,57322
"2022-01-02 00:00:00",16622,67088
"2022-01-03 00:00:00",24613,62238
"2022-01-04 00:00:00",35581,66577
"2022-01-05 00:00:00",45828,70773
"2022-01-06 00:00:00",41260,66283
"2022-01-07 00:00:00",42329,65522
"2022-01-08 00:00:00",38640,69624
"2022-01-09 00:00:00",35334,80913
"2022-01-10 00:00:00",27908,55297
"2022-01-11 00:00:00",42080,65764
"2022-01-12 00:00:00",40573,62838
"2022-01-13 00:00:00",42851,74443
"2022-01-14 00:00:00",36940,67133
"2022-01-15 00:00:00",39188,80846
"2022-01-16 00:00:00",55864,102421
"2022-01-17 00:00:00",35007,85861
"2022-01-18 00:00:00",35528,64654
"2022-01-19 00:00:00",61143,77555
"2022-01-20 00:00:00",51376,103186
"2022-01-21 00:00:00",31577,77241
"2022-01-22 00:00:00",20672,62251
"2022-01-23 00:00:00",35543,67265
"2022-01-24 00:00:00",32864,64273
"2022-01-25 00:00:00",39187,72006
"2022-01-26 00:00:00",43076,69868
"2022-01-27 00:00:00",43343,76071
"2022-01-28 00:00:00",34973,65567
"2022-01-29 00:00:00",42401,73097
"2022-01-30 00:00:00",37131,75681
"2022-01-31 00:00:00",32985,70027
"2022-02-01 00:00:00",40170,78568
"2022-02-02 00:00:00",41367,77761
"2022-02-03 00:00:00",33369,75621
"2022-02-04 00:00:00",28173,79628
"2022-02-05 00:00:00",21232,59048
"2022-02-06 00:00:00",36207,62089
"2022-02-07 00:00:00",28023,79912
"2022-02-08 00:00:00",21400,87154
"2022-02-09 00:00:00",23820,92137
"2022-02-10 00:00:00",17892,96142
"2022-02-11 00:00:00",14427,83464
"2022-02-12 00:00:00",32545,68003
"2022-02-13 00:00:00",22426,67277
"2022-02-14 00:00:00",17383,57549
"2022-02-15 00:00:00",11941,61749
"2022-02-16 00:00:00",11790,54673
"2022-02-17 00:00:00",17031,55083
"2022-02-18 00:00:00",9352,55938
"2022-02-19 00:00:00",16947,58872
"2022-02-20 00:00:00",21376,52168
"2022-02-21 00:00:00",23675,62640
"2022-02-22 00:00:00",35084,54669
"2022-02-23 00:00:00",34313,65207
"2022-02-24 00:00:00",10901,52836
"2022-02-25 00:00:00",13639,52679
"2022-02-26 00:00:00",22111,50580
"2022-02-27 00:00:00",11156,47857
"2022-02-28 00:00:00",23810,46196
"2022-03-01 00:00:00",17222,46007
"2022-03-02 00:00:00",20434,47804
"2022-03-03 00:00:00",12001,48296
"2022-03-04 00:00:00",18771,46823
"2022-03-05 00:00:00",21152,47049
"2022-03-06 00:00:00",7498,40797
"2022-03-07 00:00:00",7771,42646
"2022-03-08 00:00:00",8132,36431
"2022-03-09 00:00:00",8715,40100
"2022-03-10 00:00:00",6504,38449
"2022-03-11 00:00:00",6768,37921
"2022-03-12 00:00:00",7761,35093
"2022-03-13 00:00:00",9939,36592
"2022-03-14 00:00:00",6233,34333
"2022-03-15 00:00:00",8235,37928
"2022-03-16 00:00:00",5498,34085
"2022-03-17 00:00:00",8508,34319
"2022-03-18 00:00:00",6116,32310
"2022-03-19 00:00:00",6449,31220
"2022-03-20 00:00:00",7505,33177
"2022-03-21 00:00:00",7642,32410
"2022-03-22 00:00:00",8189,31003
"2022-03-23 00:00:00",7402,35425
"2022-03-24 00:00:00",7383,35638
"2022-03-25 00:00:00",12065,36366
"2022-03-26 00:00:00",6364,25128
"2022-03-27 00:00:00",5838,31279
"2022-03-28 00:00:00",9256,36795
"2022-03-29 00:00:00",4809,30886
"2022-03-30 00:00:00",3769,23362
"2022-03-31 00:00:00",3226,21531
"2022-04-01 00:00:00",2662,20879
"2022-04-02 00:00:00",3512,27233
"2022-04-03 00:00:00",4022,32523
"2022-04-04 00:00:00",6934,32593
"2022-04-05 00:00:00",3676,27574
"2022-04-06 00:00:00",8124,51710
"2022-04-07 00:00:00",10278,46598
"2022-04-08 00:00:00",4202,40889
"2022-04-09 00:00:00",5403,34992
"2022-04-10 00:00:00",5842,31101
"2022-04-11 00:00:00",3842,28482
"2022-04-12 00:00:00",3796,27592
"2022-04-13 00:00:00",8310,27956
"2022-04-14 00:00:00",13799,30473
"2022-04-15 00:00:00",6721,30501
"2022-04-16 00:00:00",13337,32900
"2022-04-17 00:00:00",6424,29295
"2022-04-18 00:00:00",6814,35624
"2022-04-19 00:00:00",6483,32242
"2022-04-20 00:00:00",4677,29535
"2022-04-21 00:00:00",4627,30185
"2022-04-22 00:00:00",7551,30428
"2022-04-23 00:00:00",12772,31966
"2022-04-24 00:00:00",13155,31811
"2022-04-25 00:00:00",10496,33482
"2022-04-26 00:00:00",21363,33001
"2022-04-27 00:00:00",24527,36512
"2022-04-28 00:00:00",28397,31934
"2022-04-29 00:00:00",15407,27785
"2022-04-30 00:00:00",23749,30387
"2022-05-01 00:00:00",78770,42992
"2022-05-02 00:00:00",65555,45511
"2022-05-03 00:00:00",48482,38855
"2022-05-04 00:00:00",25583,31994
"2022-05-05 00:00:00",32781,32392
"2022-05-06 00:00:00",26517,30311
"2022-05-07 00:00:00",27225,26813
"2022-05-08 00:00:00",19454,21619
"2022-05-09 00:00:00",14853,24419
"2022-05-10 00:00:00",11574,32307
"2022-05-11 00:00:00",6382,24521
"2022-05-12 00:00:00",4285,24540
"2022-05-13 00:00:00",6237,26541
"2022-05-14 00:00:00",7183,24378
"2022-05-15 00:00:00",8681,18733
"2022-05-16 00:00:00",8222,19638
"2022-05-17 00:00:00",6189,21546
"2022-05-18 00:00:00",8580,21952
"2022-05-19 00:00:00",11882,24018
"2022-05-20 00:00:00",17800,31595
"2022-05-21 00:00:00",20810,32321
"2022-05-22 00:00:00",13426,29492
"2022-05-23 00:00:00",8993,22930
"2022-05-24 00:00:00",8273,20034
"2022-05-25 00:00:00",17606,32417
"2022-05-26 00:00:00",6485,32201
"2022-05-27 00:00:00",6661,24174
"2022-05-28 00:00:00",9973,21022
"2022-05-29 00:00:00",8340,18980
"2022-05-30 00:00:00",6140,17358
"2022-05-31 00:00:00",8031,21977
"2022-06-01 00:00:00",4540,21063
"2022-06-02 00:00:00",5632,22849
"2022-06-03 00:00:00",16971,34019
"2022-06-04 00:00:00",6087,24342
"2022-06-05 00:00:00",15094,22322
"2022-06-06 00:00:00",6696,24356
"2022-06-07 00:00:00",8531,27754
"2022-06-08 00:00:00",6044,27189
"2022-06-09 00:00:00",5054,20065
"2022-06-10 00:00:00",5708,18035
"2022-06-11 00:00:00",6247,16371
"2022-06-12 00:00:00",4685,17032
"2022-06-13 00:00:00",3674,19736
"2022-06-14 00:00:00",4299,22958
"2022-06-15 00:00:00",5481,19839
"2022-06-16 00:00:00",5177,16623
"2022-06-17 00:00:00",5290,17164
"2022-06-18 00:00:00",11008,18073
"2022-06-19 00:00:00",6492,17961
"2022-06-20 00:00:00",6131,18854
"2022-06-21 00:00:00",4802,17993
"2022-06-22 00:00:00",5232,20944
"2022-06-23 00:00:00",8536,19952
"2022-06-24 00:00:00",6333,22149
"2022-06-25 00:00:00",14678,20094
"2022-06-26 00:00:00",5560,17338
"2022-06-27 00:00:00",5479,17092
"2022-06-28 00:00:00",6168,17869
"2022-06-29 00:00:00",11108,22456
"2022-06-30 00:00:00",8113,22276
"2022-07-01 00:00:00",12506,23391
"2022-07-02 00:00:00",12033,23160
"2022-07-03 00:00:00",30355,22105
"2022-07-04 00:00:00",34913,26440
"2022-07-05 00:00:00",23700,25344
"2022-07-06 00:00:00",19734,25587
"2022-07-07 00:00:00",13503,30143
"2022-07-08 00:00:00",12461,28107
"2022-07-09 00:00:00",12632,22082
"2022-07-10 00:00:00",12047,18441
"2022-07-11 00:00:00",9256,22236
"2022-07-12 00:00:00",10301,19897
"2022-07-13 00:00:00",11402,22973
"2022-07-14 00:00:00",10541,24681
"2022-07-15 00:00:00",8774,22462
"2022-07-16 00:00:00",10430,20870
"2022-07-17 00:00:00",9145,18797
"2022-07-18 00:00:00",8361,20770
"2022-07-19 00:00:00",8806,15590
