DateTime,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,Number of sales,Sales USD,Average USD,Active market wallets
2018-05-25 0:00,1248,1015,22807.12,29478.29,572,372,2263,52285.41,23.1,838
2018-05-26 0:00,2008,698,32187.25,16918.63,532,306,2706,49105.88,18.15,748
2018-05-27 0:00,2126,671,27323.48,13253.23,553,291,2797,40576.71,14.51,752
2018-05-28 0:00,1487,560,24568.19,23948.05,449,247,2047,48516.25,23.7,626
2018-05-29 0:00,3501,569,40719.83,10591.57,429,289,4070,51311.4,12.61,643
2018-05-30 0:00,3812,672,33401.78,27079.72,457,327,4484,60481.49,13.49,705
2018-05-31 0:00,2679,615,24132.29,20068.38,456,288,3294,44200.67,13.42,672
2018-06-01 0:00,2095,703,20838.88,12869.69,518,283,2798,33708.56,12.05,708
2018-06-02 0:00,2344,512,22672.84,24960.01,436,253,2856,47632.85,16.68,606
2018-06-03 0:00,1821,462,47701.68,10558.96,420,232,2283,58260.63,25.52,570
2018-06-04 0:00,1710,440,27211.88,22545.97,450,211,2150,49757.85,23.14,587
2018-06-05 0:00,1955,520,21305.1,34943.47,399,249,2475,56248.57,22.73,556
2018-06-06 0:00,1374,586,21065.57,32537.89,444,251,1960,53603.46,27.35,612
2018-06-07 0:00,1549,581,29369.92,33881.69,436,227,2130,63251.61,29.7,584
2018-06-08 0:00,1509,513,27079.51,40460.23,417,243,2022,67539.75,33.4,579
2018-06-09 0:00,2203,546,21374.27,14758.59,383,236,2749,36132.86,13.14,540
2018-06-10 0:00,1597,418,18003.84,22040.36,391,194,2015,40044.2,19.87,520
2018-06-11 0:00,2820,456,20534.31,21741.89,484,245,3276,42276.2,12.9,630
2018-06-12 0:00,2250,490,18310.99,17874.97,483,258,2740,36185.97,13.21,662
2018-06-13 0:00,1631,537,23523.04,27394.26,507,247,2168,50917.29,23.49,684
2018-06-14 0:00,1540,329,14481.89,31024.16,415,182,1869,45506.05,24.35,539
2018-06-15 0:00,4658,545,26309.79,23803.36,440,258,5203,50113.16,9.63,615
2018-06-16 0:00,1961,342,14583.42,13590.17,371,195,2303,28173.59,12.23,502
2018-06-17 0:00,1983,395,20482.91,39929.07,437,233,2378,60411.98,25.4,602
2018-06-18 0:00,2123,534,27152.33,72577.6,533,270,2657,99729.94,37.53,715
2018-06-19 0:00,2109,534,26131.91,70355.74,480,308,2643,96487.65,36.51,705
2018-06-20 0:00,1324,547,16299.4,29233.77,475,247,1871,45533.18,24.34,646
2018-06-21 0:00,2472,495,30088.69,41775.06,521,286,2967,71863.75,24.22,732
2018-06-22 0:00,4330,730,33053.36,25909.55,504,310,5060,58962.91,11.65,717
2018-06-23 0:00,2298,597,19293.52,29195.14,434,236,2895,48488.66,16.75,590
2018-06-24 0:00,2405,530,19237.19,34797.98,411,234,2935,54035.17,18.41,564
2018-06-25 0:00,1931,544,24848.43,20194.9,428,214,2475,45043.33,18.2,567
2018-06-26 0:00,1700,547,13435.53,26285.88,414,252,2247,39721.41,17.68,584
2018-06-27 0:00,1823,545,16868.98,21099.01,487,263,2368,37967.99,16.03,658
2018-06-28 0:00,2034,513,14582.97,26513.73,443,262,2547,41096.7,16.14,626
2018-06-29 0:00,2558,663,21071.89,39492.97,501,326,3221,60564.87,18.8,722
2018-06-30 0:00,2056,325,16822.69,19843.17,422,187,2381,36665.86,15.4,546
2018-07-01 0:00,1069,245,11343.42,8677.5,283,138,1314,20020.92,15.24,380
2018-07-02 0:00,574,115,6424.74,11536.92,196,83,689,17961.66,26.07,267
2018-07-03 0:00,458,158,13191.91,18053.41,187,117,616,31245.32,50.72,278
2018-07-04 0:00,611,137,11368.4,92655.13,193,119,748,104023.52,139.07,295
2018-07-05 0:00,661,287,16826.55,16674.93,247,168,948,33501.47,35.34,366
2018-07-06 0:00,1453,215,14157.47,8488.12,210,107,1668,22645.59,13.58,297
2018-07-07 0:00,1121,134,11908.85,5658.3,180,110,1255,17567.16,14,272
2018-07-08 0:00,1444,323,14277.45,8044.77,299,183,1767,22322.22,12.63,441
2018-07-09 0:00,2408,362,22512.19,14297.02,397,176,2770,36809.21,13.29,519
2018-07-10 0:00,1669,340,12585.21,19001.16,351,184,2009,31586.37,15.72,480
2018-07-11 0:00,1786,609,13955.84,26252.37,426,265,2395,40208.21,16.79,612
2018-07-12 0:00,2480,496,21927.44,22899.73,395,237,2976,44827.17,15.06,566
2018-07-13 0:00,3341,453,20558.35,26787.32,407,243,3794,47345.67,12.48,581
2018-07-14 0:00,1354,227,11660.64,7249.71,220,128,1581,18910.35,11.96,315
2018-07-15 0:00,1061,310,15410.36,16491.33,289,186,1371,31901.69,23.27,419
2018-07-16 0:00,1737,433,18852.62,37422.6,388,228,2170,56275.22,25.93,546
2018-07-17 0:00,1411,473,16630.14,25788,444,253,1884,42418.14,22.51,623
2018-07-18 0:00,1353,447,20289.73,26918.29,402,228,1800,47208.02,26.23,553
2018-07-19 0:00,1473,498,11610.2,21880.38,394,234,1971,33490.58,16.99,560
2018-07-20 0:00,1218,498,12859.72,13863.33,416,286,1716,26723.05,15.57,620
2018-07-21 0:00,1783,418,16629.56,13286.13,380,231,2201,29915.69,13.59,541
2018-07-22 0:00,1709,395,16468.6,36624.3,428,220,2104,53092.9,25.23,566
2018-07-23 0:00,1702,459,18079.48,24690.62,483,216,2161,42770.1,19.79,629
2018-07-24 0:00,1333,515,11011.45,41199.92,458,283,1848,52211.37,28.25,654
2018-07-25 0:00,1995,427,20320.54,21221.8,440,237,2422,41542.34,17.15,603
2018-07-26 0:00,2778,583,20141.94,24022.01,498,305,3361,44163.95,13.14,707
2018-07-27 0:00,3474,615,384039.54,31681.51,459,369,4089,415721.05,101.67,725
2018-07-28 0:00,2528,512,881896.15,15164.22,400,265,3040,897060.38,295.09,586
2018-07-29 0:00,1679,512,17903.14,12786.32,371,279,2191,30689.46,14.01,563
2018-07-30 0:00,1383,415,138936.15,35028.78,401,266,1798,173964.94,96.75,588
2018-07-31 0:00,1526,496,79027.15,15084.21,416,268,2022,94111.36,46.54,594
2018-08-01 0:00,2112,413,19467.78,14567.8,401,255,2525,34035.58,13.48,578
2018-08-02 0:00,1811,513,220724.32,12227.1,513,323,2324,232951.42,100.24,730
2018-08-03 0:00,1294,443,24904.35,21290.53,452,284,1737,46194.89,26.59,658
2018-08-04 0:00,1496,488,40826.8,12934.35,473,282,1984,53761.15,27.1,662
2018-08-05 0:00,1352,407,42653.68,15012.94,463,266,1759,57666.62,32.78,644
2018-08-06 0:00,1176,407,30422.36,13827.57,466,286,1583,44249.93,27.95,666
2018-08-07 0:00,1031,352,21171.58,31846.56,411,278,1383,53018.14,38.34,617
2018-08-08 0:00,1221,239,21317.3,12676.42,274,168,1460,33993.72,23.28,406
2018-08-09 0:00,1105,276,23136.74,9998.22,274,192,1381,33134.96,23.99,431
2018-08-10 0:00,1106,338,9428.47,11704.25,329,213,1444,21132.72,14.63,493
2018-08-11 0:00,1319,510,12716.97,7804.54,341,260,1829,20521.51,11.22,535
2018-08-12 0:00,1779,598,14644.66,10790.4,386,299,2377,25435.06,10.7,592
2018-08-13 0:00,1957,636,15583.48,18609.44,514,323,2593,34192.91,13.19,730
2018-08-14 0:00,2488,764,52925.63,25423.1,579,337,3252,78348.73,24.09,794
2018-08-15 0:00,2671,656,41816.99,23393.85,622,304,3327,65210.84,19.6,810
2018-08-16 0:00,3025,632,38117.51,13558.5,612,318,3657,51676.01,14.13,824
2018-08-17 0:00,4315,751,30813.32,27078.51,579,347,5066,57891.83,11.43,808
2018-08-18 0:00,5146,826,46092.97,42573.03,643,385,5972,88665.99,14.85,893
2018-08-19 0:00,6039,667,47689.69,25737.71,539,327,6706,73427.4,10.95,757
2018-08-20 0:00,2706,825,27164.57,21265.8,555,353,3531,48430.36,13.72,792
2018-08-21 0:00,2798,782,51293.19,31152.43,628,366,3580,82445.62,23.03,863
2018-08-22 0:00,2023,585,30076.7,21714.69,488,326,2608,51791.4,19.86,696
2018-08-23 0:00,3327,907,44307.14,56879.15,571,399,4234,101186.29,23.9,816
2018-08-24 0:00,4297,1009,54503.95,40374.12,629,428,5306,94878.07,17.88,905
2018-08-25 0:00,3931,892,132208.41,24848.47,616,364,4823,157056.88,32.56,826
2018-08-26 0:00,3149,708,35387.72,14989.45,578,329,3857,50377.17,13.06,757
2018-08-27 0:00,4345,691,28523.62,35571.5,592,333,5036,64095.11,12.73,808
2018-08-28 0:00,3391,821,38564.46,40991.75,623,411,4212,79556.21,18.89,887
2018-08-29 0:00,3986,1056,39556.1,30081.87,611,417,5042,69637.97,13.81,860
2018-08-30 0:00,7220,1113,43086.94,24319.28,678,419,8333,67406.22,8.09,936
2018-08-31 0:00,9582,1034,51155.13,31395.78,691,361,10616,82550.91,7.78,902
2018-09-01 0:00,8522,978,52963.67,26254.26,709,354,9500,79217.93,8.34,922
2018-09-02 0:00,7063,1012,55953.36,19532.34,680,387,8075,75485.71,9.35,894
2018-09-03 0:00,6395,932,37441.53,38213.59,662,343,7327,75655.12,10.33,866
2018-09-04 0:00,4125,853,26927.16,199132.64,680,356,4978,226059.8,45.41,902
2018-09-05 0:00,4468,1129,32666.74,62104.7,726,403,5597,94771.44,16.93,972
2018-09-06 0:00,5955,1318,23945.84,27813.09,821,426,7273,51758.93,7.12,1093
2018-09-07 0:00,6456,1502,35204.32,40570.65,803,472,7958,75774.96,9.52,1083
2018-09-08 0:00,4758,1322,25542.81,72674.25,695,481,6080,98217.06,16.15,999
2018-09-09 0:00,7455,1631,35805.98,51837.36,652,560,9086,87643.33,9.65,1024
2018-09-10 0:00,6781,1228,22861.47,126876.66,693,481,8009,149738.13,18.7,995
2018-09-11 0:00,9222,1444,26408.68,52934.53,700,518,10666,79343.21,7.44,1024
2018-09-12 0:00,7817,1569,40781.76,118217.12,750,577,9386,158998.88,16.94,1128
2018-09-13 0:00,3179,1227,20901.22,142377.76,717,548,4406,163278.98,37.06,1078
2018-09-14 0:00,3441,1219,23264.02,122911.85,702,468,4660,146175.87,31.37,992
2018-09-15 0:00,2763,986,13943.96,89231.37,571,481,3749,103175.33,27.52,898
2018-09-16 0:00,2461,791,16000.82,161417.13,603,459,3252,177417.95,54.56,904
2018-09-17 0:00,3057,784,19044.24,49869.74,613,448,3841,68913.98,17.94,911
2018-09-18 0:00,3188,1063,13377.1,74945.6,656,533,4251,88322.71,20.78,1009
2018-09-19 0:00,4464,893,17802.33,98560.43,609,477,5357,116362.76,21.72,920
2018-09-20 0:00,3703,736,19108.79,79480.5,575,452,4439,98589.29,22.21,875
2018-09-21 0:00,4608,667,94753.26,62827.3,686,443,5275,157580.56,29.87,991
2018-09-22 0:00,6274,790,45292.39,23338.36,512,425,7064,68630.75,9.72,808
2018-09-23 0:00,4617,846,21731.42,181978.5,530,449,5463,203709.92,37.29,832
2018-09-24 0:00,3942,859,22930.1,62339.54,562,462,4801,85269.65,17.76,873
2018-09-25 0:00,3761,964,26492.39,38397.82,754,477,4725,64890.22,13.73,1079
2018-09-26 0:00,4848,955,36076.13,47522.63,703,573,5803,83598.75,14.41,1146
2018-09-27 0:00,5062,1116,51436.11,51198.79,755,709,6178,102634.9,16.61,1309
2018-09-28 0:00,2850,773,18907.21,30260.58,672,542,3623,49167.79,13.57,1093
2018-09-29 0:00,3407,788,17910.96,65820.57,489,417,4195,83731.53,19.96,770
2018-09-30 0:00,4204,714,25528.06,26515.25,505,395,4918,52043.3,10.58,780
2018-10-01 0:00,3838,536,22415.52,49992.18,529,338,4374,72407.7,16.55,748
2018-10-02 0:00,2540,570,23320.89,64886.91,523,457,3110,88207.8,28.36,865
2018-10-03 0:00,3106,662,18473.93,138348.7,538,414,3768,156822.62,41.62,815
2018-10-04 0:00,3622,638,24462.01,95015.92,530,390,4260,119477.94,28.05,793
2018-10-05 0:00,6335,1003,31255.39,81528.83,561,501,7338,112784.22,15.37,894
2018-10-06 0:00,3713,716,20228.86,54334.02,599,398,4429,74562.88,16.84,832
2018-10-07 0:00,3559,884,19204.56,64069.02,576,430,4443,83273.57,18.74,835
2018-10-08 0:00,3353,862,14761.41,46251.51,554,437,4215,61012.91,14.48,847
2018-10-09 0:00,2901,773,17231.22,57530.59,582,394,3674,74761.82,20.35,838
2018-10-10 0:00,3426,864,28041.71,66851.4,639,423,4290,94893.11,22.12,918
2018-10-11 0:00,5463,798,39136.95,105308.83,658,468,6261,144445.78,23.07,973
2018-10-12 0:00,3940,719,45731.63,129941.94,661,454,4659,175673.57,37.71,950
2018-10-13 0:00,3197,751,38868.92,92971.39,602,441,3948,131840.31,33.39,901
2018-10-14 0:00,2676,624,20391.31,51316.05,565,375,3300,71707.36,21.73,809
2018-10-15 0:00,2525,560,39592.18,56321.63,567,366,3085,95913.81,31.09,810
2018-10-16 0:00,2545,791,20296.88,32451.97,582,456,3336,52748.85,15.81,874
2018-10-17 0:00,4578,900,35360.9,51640.6,537,456,5478,87001.5,15.88,855
2018-10-18 0:00,2707,743,27843.2,68765.64,518,398,3450,96608.84,28,787
2018-10-19 0:00,6706,1263,52272.66,28078.99,561,562,7969,80351.65,10.08,966
2018-10-20 0:00,3822,799,22485.07,28641.05,513,429,4621,51126.12,11.06,808
2018-10-21 0:00,4776,683,30107.69,18792.69,540,382,5459,48900.38,8.96,785
2018-10-22 0:00,3648,547,112765.57,75711.03,505,343,4195,188476.6,44.93,731
2018-10-23 0:00,4387,779,42560.01,54615.91,594,459,5166,97175.92,18.81,903
2018-10-24 0:00,3265,947,22237.61,70766.9,531,454,4212,93004.51,22.08,841
2018-10-25 0:00,2817,708,36121.98,25196.66,554,419,3525,61318.64,17.4,848
2018-10-26 0:00,3854,654,36319.52,17726.96,541,378,4508,54046.47,11.99,804
2018-10-27 0:00,4561,789,21443.32,36906.87,556,417,5350,58350.19,10.91,828
2018-10-28 0:00,3446,810,39458.79,22414.73,554,392,4256,61873.52,14.54,808
2018-10-29 0:00,3524,712,31384.94,30318.45,566,389,4236,61703.39,14.57,820
2018-10-30 0:00,3042,714,62155.56,70100.08,576,393,3756,132255.64,35.21,832
2018-10-31 0:00,2920,771,20677.64,20967.18,572,419,3691,41644.82,11.28,849
2018-11-01 0:00,2956,939,40227.57,68632.63,642,444,3895,108860.2,27.95,933
2018-11-02 0:00,2913,873,71062.1,51907.82,622,428,3786,122969.92,32.48,908
2018-11-03 0:00,3774,780,20723.05,27295.41,535,367,4554,48018.46,10.54,773
2018-11-04 0:00,3621,870,21630.69,35282,561,453,4491,56912.69,12.67,865
2018-11-05 0:00,3452,874,237774.87,39650.88,559,466,4326,277425.75,64.13,875
2018-11-06 0:00,2846,788,30272.4,70398.77,584,408,3634,100671.18,27.7,844
2018-11-07 0:00,4605,611,62977.91,62949.48,584,365,5216,125927.39,24.14,828
2018-11-08 0:00,2825,829,52551.84,68994.31,607,431,3654,121546.15,33.26,900
2018-11-09 0:00,2677,770,29453.72,47859.73,582,480,3447,77313.44,22.43,914
2018-11-10 0:00,3357,667,26451.58,37882.7,547,413,4024,64334.29,15.99,828
2018-11-11 0:00,3403,593,190078.09,39234.38,570,359,3996,229312.47,57.39,800
2018-11-12 0:00,3224,688,59848.15,32354.59,603,397,3912,92202.75,23.57,873
2018-11-13 0:00,4294,920,55072.4,94058.33,676,451,5214,149130.72,28.6,978
2018-11-14 0:00,4329,973,50022.18,92104.47,630,468,5302,142126.66,26.81,939
2018-11-15 0:00,9069,1166,72171.75,54386.22,624,498,10235,126557.97,12.37,957
2018-11-16 0:00,5429,965,45249.33,46409.36,589,499,6394,91658.7,14.34,919
2018-11-17 0:00,4050,751,15211.62,23725.43,547,470,4801,38937.05,8.11,861
2018-11-18 0:00,3783,754,20559.34,37320.79,523,456,4537,57880.13,12.76,831
2018-11-19 0:00,3319,615,63458.92,46639.22,526,395,3934,110098.14,27.99,790
2018-11-20 0:00,3326,695,56544.16,22197.08,529,436,4021,78741.24,19.58,821
2018-11-21 0:00,5283,862,17235.87,23067.03,579,464,6145,40302.9,6.56,887
2018-11-22 0:00,5628,979,24068.09,31114.31,594,458,6607,55182.4,8.35,889
2018-11-23 0:00,3730,777,38401.62,35267.39,537,431,4507,73669.01,16.35,829
2018-11-24 0:00,3756,770,18597.52,27324.42,555,447,4526,45921.94,10.15,861
2018-11-25 0:00,4436,677,21729.36,7897.61,505,379,5113,29626.97,5.79,761
2018-11-26 0:00,4742,983,24620.1,19702.09,570,527,5725,44322.19,7.74,941
2018-11-27 0:00,5218,951,22852.76,26711.26,560,486,6169,49564.01,8.03,892
2018-11-28 0:00,4208,907,32435.03,15354.87,582,446,5115,47789.9,9.34,885
2018-11-29 0:00,3745,686,73715.01,22746.51,579,408,4431,96461.53,21.77,852
2018-11-30 0:00,5150,770,80719.4,20435.54,693,425,5920,101154.94,17.09,976
2018-12-01 0:00,9495,1216,31259.02,29268.3,622,493,10711,60527.32,5.65,955
2018-12-02 0:00,6711,797,28242.49,26374.8,574,455,7508,54617.29,7.27,880
2018-12-03 0:00,6254,840,24618.85,12874.93,574,433,7094,37493.78,5.29,866
2018-12-04 0:00,5428,938,21938.8,22254.16,557,439,6366,44192.96,6.94,855
2018-12-05 0:00,4685,8867,21940.5,33100.62,612,2265,13552,55041.12,4.06,2652
2018-12-06 0:00,4507,1004,16136.66,17035.37,599,467,5511,33172.03,6.02,916
2018-12-07 0:00,4279,2068,18087.39,13653.51,577,546,6347,31740.9,5,959
2018-12-08 0:00,2736,1677,25987.32,46366.22,582,681,4413,72353.54,16.4,1088
2018-12-09 0:00,3339,1046,19058.52,24483.61,545,505,4385,43542.13,9.93,896
2018-12-10 0:00,2092,998,15854.94,15854.99,509,485,3090,31709.93,10.26,858
2018-12-11 0:00,2604,864,127722.67,56932.79,515,407,3468,184655.46,53.25,797
2018-12-12 0:00,2964,897,850695.97,26954.92,528,422,3861,877650.89,227.31,802
2018-12-13 0:00,4533,908,22504.88,22885,537,455,5441,45389.88,8.34,861
2018-12-14 0:00,3800,929,159155.16,24594.67,527,482,4729,183749.83,38.86,858
2018-12-15 0:00,5109,1122,88881.43,29098.02,569,506,6231,117979.45,18.93,925
2018-12-16 0:00,5124,927,174077.27,19074.15,608,505,6051,193151.42,31.92,954
2018-12-17 0:00,3993,720,42054.48,13985.23,564,394,4713,56039.71,11.89,827
2018-12-18 0:00,2906,760,30318.14,28403.15,576,431,3666,58721.29,16.02,875
2018-12-19 0:00,3231,803,370309.01,23008.84,620,426,4034,393317.84,97.5,899
2018-12-20 0:00,3986,910,970689.85,47918.59,625,443,4896,1018608.44,208.05,924
2018-12-21 0:00,6233,721,2737235.99,111540.81,669,470,6954,2848776.8,409.66,987
2018-12-22 0:00,3006,739,410234.01,49773.24,625,465,3745,460007.26,122.83,943
2018-12-23 0:00,6335,816,1295326.84,58706.66,868,462,7151,1354033.5,189.35,1161
2018-12-24 0:00,3134,825,23042.54,43489.67,546,421,3959,66532.22,16.81,826
2018-12-25 0:00,2444,674,20798.81,43597.4,520,357,3118,64396.21,20.65,762
2018-12-26 0:00,2188,723,9833.22,16248.13,497,414,2911,26081.35,8.96,786
2018-12-27 0:00,2256,576,11228.85,16534.98,551,400,2832,27763.83,9.8,807
2018-12-28 0:00,2398,787,44149.36,19212.28,562,473,3185,63361.64,19.89,901
2018-12-29 0:00,2272,788,9522.84,15394.84,492,441,3060,24917.68,8.14,794
2018-12-30 0:00,2469,564,32613.44,21456.04,499,353,3033,54069.48,17.83,732
2018-12-31 0:00,2722,640,32569.03,28807.53,503,385,3362,61376.56,18.26,782
2019-01-01 0:00,1805,623,8670.71,11661.06,442,419,2428,20331.77,8.37,757
2019-01-02 0:00,1979,650,12695.91,16367.01,526,373,2629,29062.92,11.05,779
2019-01-03 0:00,2038,637,11661.66,33234.75,585,419,2675,44896.41,16.78,878
2019-01-04 0:00,2093,629,32128.09,19742.63,579,441,2722,51870.71,19.06,899
2019-01-05 0:00,2175,597,10599.1,20209.39,533,377,2772,30808.49,11.11,793
2019-01-06 0:00,2061,654,712861.59,20208.73,515,432,2715,733070.32,270.01,818
2019-01-07 0:00,2236,915,9870.21,27260.68,497,356,3151,37130.89,11.78,752
2019-01-08 0:00,1685,648,26335.46,28733.17,520,411,2333,55068.63,23.6,815
2019-01-09 0:00,1758,624,19001.69,23104.88,513,415,2382,42106.58,17.68,811
2019-01-10 0:00,2037,1408,16887.47,25950.64,551,464,3445,42838.12,12.43,885
2019-01-11 0:00,6768,1617,42920.46,16993.74,823,559,8385,59914.21,7.15,1201
2019-01-12 0:00,4765,1041,37618.25,32768.14,677,463,5806,70386.39,12.12,982
2019-01-13 0:00,4254,1171,59304.42,26835.58,679,474,5425,86139.99,15.88,995
2019-01-14 0:00,3516,1037,43718.83,62028.14,618,432,4553,105746.97,23.23,921
2019-01-15 0:00,3262,897,9117.25,24257.09,638,439,4159,33374.35,8.02,936
2019-01-16 0:00,3539,853,54418.75,13388.88,646,433,4392,67807.62,15.44,940
2019-01-17 0:00,2714,995,10476.89,34691,647,467,3709,45167.89,12.18,958
2019-01-18 0:00,3624,937,20663.56,36444.55,613,432,4561,57108.12,12.52,907
2019-01-19 0:00,3078,1119,13749.53,26130.8,613,502,4197,39880.33,9.5,967
2019-01-20 0:00,3153,1510,13574.72,50062.37,602,508,4663,63637.09,13.65,947
2019-01-21 0:00,3181,1117,15834.87,18105.21,635,454,4298,33940.08,7.9,945
2019-01-22 0:00,1658,765,9583.76,15266.42,538,426,2423,24850.18,10.26,841
2019-01-23 0:00,2039,977,13062.25,14516.74,597,510,3016,27579,9.14,981
2019-01-24 0:00,2937,869,12628.43,15250.9,582,477,3806,27879.33,7.33,923
2019-01-25 0:00,2251,990,20477.66,24490.66,606,531,3241,44968.32,13.87,994
2019-01-26 0:00,5651,1479,20697.07,16067.3,646,579,7130,36764.37,5.16,1053
2019-01-27 0:00,5696,1071,20439.9,39505.3,692,532,6767,59945.2,8.86,1041
2019-01-28 0:00,3797,1020,38977,22802.56,785,621,4817,61779.56,12.83,1234
2019-01-29 0:00,2304,927,7959.89,17366.4,647,564,3231,25326.29,7.84,1035
2019-01-30 0:00,2331,995,869010.47,20796.79,610,518,3326,889807.27,267.53,989
2019-01-31 0:00,2222,759,13234.92,15280.97,549,436,2981,28515.89,9.57,858
2019-02-01 0:00,2702,1063,10443.09,20620.75,638,588,3765,31063.84,8.25,1049
2019-02-02 0:00,3217,898,14812.75,22440.05,577,498,4115,37252.79,9.05,948
2019-02-03 0:00,3681,1037,17115.18,23508.16,646,543,4718,40623.33,8.61,1042
2019-02-04 0:00,2294,917,10853.12,19599.87,604,558,3211,30452.99,9.48,1002
2019-02-05 0:00,2205,804,19996.96,36026.94,611,540,3009,56023.89,18.62,987
2019-02-06 0:00,1716,714,26181.56,25903.4,594,491,2430,52084.96,21.43,942
2019-02-07 0:00,2079,673,20715.57,14299.34,605,560,2752,35014.9,12.72,1019
2019-02-08 0:00,2476,670,8917.09,19125.38,542,488,3146,28042.47,8.91,920
2019-02-09 0:00,4597,1193,14170.91,11978.19,614,645,5790,26149.09,4.52,1099
2019-02-10 0:00,4552,1174,31781.77,21969.05,613,566,5726,53750.82,9.39,1027
2019-02-11 0:00,3298,1252,25732.97,18293.69,585,421,4550,44026.66,9.68,859
2019-02-12 0:00,2709,1091,9863.56,18034.09,601,477,3800,27897.65,7.34,932
2019-02-13 0:00,2574,1171,9274.23,17281.36,607,516,3745,26555.59,7.09,968
2019-02-14 0:00,3512,1056,10820.79,20388.06,664,511,4568,31208.85,6.83,1013
2019-02-15 0:00,2664,988,16330.46,18763.69,620,550,3652,35094.15,9.61,1020
2019-02-16 0:00,5162,1213,12792.95,16734.76,792,548,6375,29527.71,4.63,1171
2019-02-17 0:00,3781,1245,26794.76,32299.56,690,577,5026,59094.31,11.76,1098
2019-02-18 0:00,3378,1089,14712.46,24278.36,653,547,4467,38990.82,8.73,1043
2019-02-19 0:00,1744,1024,20869.53,38274.66,580,480,2768,59144.19,21.37,921
2019-02-20 0:00,1914,1776,30511.62,24436.14,559,622,3690,54947.76,14.89,1042
2019-02-21 0:00,2235,1288,28663.5,28364.72,586,527,3523,57028.22,16.19,966
2019-02-22 0:00,3069,1186,24625.49,17032.9,547,439,4255,41658.38,9.79,851
2019-02-23 0:00,3655,1199,15003.82,20636.48,569,553,4854,35640.29,7.34,973
2019-02-24 0:00,3140,738,12288.66,22724.78,525,423,3878,35013.44,9.03,839
2019-02-25 0:00,3306,828,20443.69,18638.16,460,338,4134,39081.85,9.45,710
2019-02-26 0:00,3710,847,19859.22,40660.26,582,415,4557,60519.48,13.28,864
2019-02-27 0:00,1975,862,21897.85,33393.92,604,441,2837,55291.77,19.49,921
2019-02-28 0:00,1518,864,6719.68,29172.8,528,395,2382,35892.48,15.07,813
2019-03-01 0:00,2647,1049,19970.88,42361.98,671,583,3696,62332.87,16.86,1082
2019-03-02 0:00,4159,1307,54400.95,40332.81,737,672,5466,94733.76,17.33,1205
2019-03-03 0:00,5647,1263,32979.7,26469.28,645,657,6910,59448.99,8.6,1122
2019-03-04 0:00,4297,987,29952.36,59054.44,677,583,5284,89006.8,16.84,1091
2019-03-05 0:00,3759,1036,46463,49869.14,704,613,4795,96332.14,20.09,1135
2019-03-06 0:00,3952,1083,30075,41349.64,670,642,5035,71424.63,14.19,1117
2019-03-07 0:00,4671,966,30876.49,29035.83,673,606,5637,59912.32,10.63,1103
2019-03-08 0:00,5282,1270,35452.78,41465.97,713,647,6552,76918.75,11.74,1173
2019-03-09 0:00,5000,1188,27690.61,42696.84,679,622,6188,70387.45,11.37,1107
2019-03-10 0:00,3902,1104,39402.74,41612.32,654,638,5006,81015.06,16.18,1109
2019-03-11 0:00,2928,1112,23417.6,27936.37,630,599,4040,51353.98,12.71,1060
2019-03-12 0:00,3381,1100,42986.24,65773.04,702,649,4481,108759.27,24.27,1159
2019-03-13 0:00,2851,1104,25723.38,35938.16,638,613,3955,61661.54,15.59,1062
2019-03-14 0:00,2852,1033,19781.86,53111.97,643,551,3885,72893.83,18.76,1044
2019-03-15 0:00,3286,1282,27430.31,42760.93,615,618,4568,70191.24,15.37,1074
2019-03-16 0:00,5991,1378,26790.23,35727.33,678,643,7369,62517.57,8.48,1119
2019-03-17 0:00,5462,1124,27201.27,56800.6,675,610,6586,84001.88,12.75,1103
2019-03-18 0:00,3322,1003,18228.82,35644.27,655,537,4325,53873.09,12.46,1033
2019-03-19 0:00,3493,1037,22864.48,35245.76,675,562,4530,58110.25,12.83,1076
2019-03-20 0:00,3546,1141,19426.81,43565.58,703,591,4687,62992.39,13.44,1123
2019-03-21 0:00,2944,1479,20757.41,30419.99,693,616,4423,51177.4,11.57,1139
2019-03-22 0:00,3395,1445,30052.95,23510.21,792,680,4840,53563.17,11.07,1260
2019-03-23 0:00,4786,1166,38758.24,39017.9,731,666,5952,77776.15,13.07,1197
2019-03-24 0:00,4941,1248,34480.97,55962.45,708,665,6189,90443.42,14.61,1174
2019-03-25 0:00,3853,1312,19504.83,43854.29,752,735,5165,63359.12,12.27,1278
2019-03-26 0:00,3372,1441,38969.75,42253.9,721,744,4813,81223.64,16.88,1264
2019-03-27 0:00,3113,1307,16907.24,34258.54,737,678,4420,51165.78,11.58,1224
2019-03-28 0:00,2718,1297,73097.83,38510.02,777,688,4015,111607.84,27.8,1281
2019-03-29 0:00,25359,1240,71741.43,40778.6,1023,608,26599,112520.04,4.23,1427
2019-03-30 0:00,7700,1719,23703.76,46308.17,922,671,9419,70011.93,7.43,1374
2019-03-31 0:00,8934,1804,36899.62,39975.79,824,669,10738,76875.4,7.16,1277
2019-04-01 0:00,6705,1278,33760.97,64295.85,834,620,7983,98056.82,12.28,1275
2019-04-02 0:00,4073,1298,71983.43,46982.9,812,628,5371,118966.32,22.15,1247
