"DateTime","Primary sales USD","Secondary sales USD"
"2020-09-22 00:00:00",643080.9,820100.62
"2020-09-23 00:00:00",1309459,2616362.35
"2020-09-24 00:00:00",929144.62,1373401.48
"2020-09-25 00:00:00",634767.04,940207.65
"2020-09-26 00:00:00",626029.13,891342.94
"2020-09-27 00:00:00",475597.55,874018.68
"2020-09-28 00:00:00",503909.11,962247.49
"2020-09-29 00:00:00",364255.97,456397.2
"2020-09-30 00:00:00",170216.83,229428.88
"2020-10-01 00:00:00",202487.3,217578.57
"2020-10-02 00:00:00",137475.07,184122.4
"2020-10-03 00:00:00",255716.4,210356.25
"2020-10-04 00:00:00",154178.82,238884.49
"2020-10-05 00:00:00",193510.06,181534.19
"2020-10-06 00:00:00",193659.33,198051.86
"2020-10-07 00:00:00",179779.95,199991.54
"2020-10-08 00:00:00",195455.77,238244.55
"2020-10-09 00:00:00",205890.21,210332.33
"2020-10-10 00:00:00",214167.71,153056.89
"2020-10-11 00:00:00",153750.52,188934.91
"2020-10-12 00:00:00",140215.7,172694.24
"2020-10-13 00:00:00",173105.74,103456.87
"2020-10-14 00:00:00",189833.67,163380.37
"2020-10-15 00:00:00",184923.51,303795.36
"2020-10-16 00:00:00",143050.87,144111.05
"2020-10-17 00:00:00",319540.08,155455.97
"2020-10-18 00:00:00",217376.23,145933.09
"2020-10-19 00:00:00",123770.56,315597.59
"2020-10-20 00:00:00",112851.89,106287.77
"2020-10-21 00:00:00",197339.82,124721.36
"2020-10-22 00:00:00",239363.35,259615.95
"2020-10-23 00:00:00",145099.85,117681.86
"2020-10-24 00:00:00",282263.04,134016.33
"2020-10-25 00:00:00",158974.57,205805.29
"2020-10-26 00:00:00",143260.14,167306.35
"2020-10-27 00:00:00",136923.58,78045.62
"2020-10-28 00:00:00",178919.26,93242.25
"2020-10-29 00:00:00",151142.56,106907.21
"2020-10-30 00:00:00",150964.76,98245.52
"2020-10-31 00:00:00",190801.69,110963.23
"2020-11-01 00:00:00",203584.51,158050.7
"2020-11-02 00:00:00",156785.32,68282.18
"2020-11-03 00:00:00",255929.75,80455.77
"2020-11-04 00:00:00",204108.77,70420.79
"2020-11-05 00:00:00",127717.69,90772.32
"2020-11-06 00:00:00",226104.89,226890.49
"2020-11-07 00:00:00",156778.46,154085.84
"2020-11-08 00:00:00",231503.81,88802.11
"2020-11-09 00:00:00",150989.41,95759.2
"2020-11-10 00:00:00",231121.59,136139.45
"2020-11-11 00:00:00",282884.93,131702.01
"2020-11-12 00:00:00",830970.81,177247.87
"2020-11-13 00:00:00",202886.57,252596.27
"2020-11-14 00:00:00",280778.13,175977.17
"2020-11-15 00:00:00",194335.05,182563.11
"2020-11-16 00:00:00",174470.17,154589.89
"2020-11-17 00:00:00",171356.11,111446.52
"2020-11-18 00:00:00",176021.06,137134.25
"2020-11-19 00:00:00",228549.81,146440.8
"2020-11-20 00:00:00",156612.24,117741.71
"2020-11-21 00:00:00",465917.01,186426.84
"2020-11-22 00:00:00",237731.69,122281.52
"2020-11-23 00:00:00",110744.59,196915.28
"2020-11-24 00:00:00",112444.78,98312.65
"2020-11-25 00:00:00",141144.49,74785.61
"2020-11-26 00:00:00",133514.23,92049.2
"2020-11-27 00:00:00",250027.45,96253.72
"2020-11-28 00:00:00",239710.96,107706.39
"2020-11-29 00:00:00",364861.1,97536.72
"2020-11-30 00:00:00",134324.54,135231.16
"2020-12-01 00:00:00",110491.22,56554.83
"2020-12-02 00:00:00",429702.67,79223.67
"2020-12-03 00:00:00",164862.24,73672.94
"2020-12-04 00:00:00",356240.44,115137.83
"2020-12-05 00:00:00",212070.65,120551.71
"2020-12-06 00:00:00",252274.28,135583.46
"2020-12-07 00:00:00",156240.57,86989.61
"2020-12-08 00:00:00",155128.66,152745.38
"2020-12-09 00:00:00",130064.3,61151.91
"2020-12-10 00:00:00",169156.07,55132
"2020-12-11 00:00:00",609293.5,88895.72
"2020-12-12 00:00:00",181341.32,116224.7
"2020-12-13 00:00:00",247743.26,160049.05
"2020-12-14 00:00:00",140825.53,115112.42
"2020-12-15 00:00:00",97578.75,88851.52
"2020-12-16 00:00:00",163804.92,67673.71
"2020-12-17 00:00:00",159377.72,92376.54
"2020-12-18 00:00:00",193320.24,100417.73
"2020-12-19 00:00:00",227356.52,105302.47
"2020-12-20 00:00:00",430667.87,112621.66
"2020-12-21 00:00:00",159552.01,200153.63
"2020-12-22 00:00:00",225217.22,313407.89
"2020-12-23 00:00:00",169150.08,145647.39
"2020-12-24 00:00:00",204002.92,177609.06
"2020-12-25 00:00:00",132081.08,257227.91
"2020-12-26 00:00:00",232511.72,169469.9
"2020-12-27 00:00:00",160887.03,229489.59
"2020-12-28 00:00:00",122603.06,103921.4
"2020-12-29 00:00:00",132408.97,118321.64
"2020-12-30 00:00:00",123886.89,233113.1
"2020-12-31 00:00:00",166999.34,90635.66
"2021-01-01 00:00:00",300792.85,156220.47
"2021-01-02 00:00:00",140361.74,135295.12
"2021-01-03 00:00:00",152097.37,175303.51
"2021-01-04 00:00:00",176466.11,186457.51
"2021-01-05 00:00:00",186970.11,432909.68
"2021-01-06 00:00:00",311551.36,667725.39
"2021-01-07 00:00:00",181252.3,302484.93
"2021-01-08 00:00:00",279969.46,315141.3
"2021-01-09 00:00:00",272098.93,277551.17
"2021-01-10 00:00:00",364744.45,482517.74
"2021-01-11 00:00:00",137846.05,153603.89
"2021-01-12 00:00:00",134714.05,176662.96
"2021-01-13 00:00:00",322295.61,249289.93
"2021-01-14 00:00:00",324875.38,144891.67
"2021-01-15 00:00:00",305615.96,141832.84
"2021-01-16 00:00:00",388451.22,295615.24
"2021-01-17 00:00:00",275217.84,278866.26
"2021-01-18 00:00:00",230840.29,507232.67
"2021-01-19 00:00:00",239237.68,289707.05
"2021-01-20 00:00:00",255322.56,370106.35
"2021-01-21 00:00:00",285430.81,304452.95
"2021-01-22 00:00:00",343560.89,292125.31
"2021-01-23 00:00:00",269458.16,1228638.51
"2021-01-24 00:00:00",401225.56,725555.25
"2021-01-25 00:00:00",261838,469368.17
"2021-01-26 00:00:00",336529.91,487100.23
"2021-01-27 00:00:00",502633.86,645128.09
"2021-01-28 00:00:00",440503.63,338703.89
"2021-01-29 00:00:00",881176.8,353811.61
"2021-01-30 00:00:00",2473645.41,648671.42
"2021-01-31 00:00:00",5288261.37,1468793.05
"2021-02-01 00:00:00",5895424.88,2015990.02
"2021-02-02 00:00:00",1287305.12,5569965.02
"2021-02-03 00:00:00",435391.8,2940033.68
"2021-02-04 00:00:00",502223.31,3189701.52
"2021-02-05 00:00:00",464688.27,1647696.03
"2021-02-06 00:00:00",793599.47,2223463.03
"2021-02-07 00:00:00",811008.47,1684865.46
"2021-02-08 00:00:00",2169814.47,1829630.96
"2021-02-09 00:00:00",603884.3,2205026.84
"2021-02-10 00:00:00",499013.66,1302142.79
"2021-02-11 00:00:00",1315441.46,2436885.7
"2021-02-12 00:00:00",511324.85,1566513.61
"2021-02-13 00:00:00",1312456.24,3330074.37
"2021-02-14 00:00:00",1871132.9,5687369.61
"2021-02-15 00:00:00",1216824.39,5077659.92
"2021-02-16 00:00:00",2629786.95,6278649.78
"2021-02-17 00:00:00",2074951.14,7999036.38
"2021-02-18 00:00:00",2816245.22,7613271.76
"2021-02-19 00:00:00",3823919.22,9192027.12
"2021-02-20 00:00:00",2506284.14,5919794.75
"2021-02-21 00:00:00",3933654.14,13119823.09
"2021-02-22 00:00:00",3974907.39,12072893.99
"2021-02-23 00:00:00",1334484.46,5150744.83
"2021-02-24 00:00:00",2914369.68,4999131.69
"2021-02-25 00:00:00",2399423.95,3371068.82
"2021-02-26 00:00:00",2216629.12,4184570.69
"2021-02-27 00:00:00",3519963.82,5366342.73
"2021-02-28 00:00:00",2664049,4480506.06
"2021-03-01 00:00:00",6264031.06,3892635.48
"2021-03-02 00:00:00",4275395.61,7123784.93
"2021-03-03 00:00:00",2866366.91,6622187.91
"2021-03-04 00:00:00",3350039.16,4009151.23
"2021-03-05 00:00:00",3050721.25,5363035.15
"2021-03-06 00:00:00",2560752.69,3670642.14
"2021-03-07 00:00:00",3508917.89,3404987.53
"2021-03-08 00:00:00",5271538.11,5338821.04
"2021-03-09 00:00:00",5860884.13,5103250.13
"2021-03-10 00:00:00",4636790.99,4818871.63
"2021-03-11 00:00:00",4105535.29,25494487
"2021-03-12 00:00:00",4612880.71,12106437.93
"2021-03-13 00:00:00",7684880.99,8019767.7
"2021-03-14 00:00:00",5800719.14,9434573.78
"2021-03-15 00:00:00",3671406.64,6804438.35
"2021-03-16 00:00:00",3550476.78,6864055.47
"2021-03-17 00:00:00",4869036.39,7127094.32
"2021-03-18 00:00:00",3832930.99,6527581.74
"2021-03-19 00:00:00",3618117.24,4343464.85
"2021-03-20 00:00:00",4863283.14,5125001.02
"2021-03-21 00:00:00",5936977.46,7233760.05
"2021-03-22 00:00:00",2305700.17,5692682.09
"2021-03-23 00:00:00",1962552.7,5057641.42
"2021-03-24 00:00:00",1845596.91,5325645.21
"2021-03-25 00:00:00",2713466.74,2717703.74
"2021-03-26 00:00:00",3772999.64,3089077.15
"2021-03-27 00:00:00",3053607.39,3548039.02
"2021-03-28 00:00:00",2715983.47,4650125.47
"2021-03-29 00:00:00",3003264.7,4167194.41
"2021-03-30 00:00:00",3748771.66,4668337.63
"2021-03-31 00:00:00",2406953.43,3870530.85
"2021-04-01 00:00:00",3901217.51,3623176.7
"2021-04-02 00:00:00",3171161.49,2388453.45
"2021-04-03 00:00:00",3475102.89,2503052.47
"2021-04-04 00:00:00",2118655.78,2348353.64
"2021-04-05 00:00:00",2614120.53,3800734.08
"2021-04-06 00:00:00",2542110.12,2739945.19
"2021-04-07 00:00:00",2241503.48,2121133.01
"2021-04-08 00:00:00",3232471.43,10576509.91
"2021-04-09 00:00:00",4393137.74,6187758.86
"2021-04-10 00:00:00",3413928.93,4193304.29
"2021-04-11 00:00:00",3444971.19,21899204.4
"2021-04-12 00:00:00",2170309.2,5508046.42
"2021-04-13 00:00:00",2012931.67,6817749.79
"2021-04-14 00:00:00",9810455.31,4865501.96
"2021-04-15 00:00:00",5132805.82,5122629.42
"2021-04-16 00:00:00",7787191.87,5038289.03
"2021-04-17 00:00:00",3364004.09,4113467.19
"2021-04-18 00:00:00",2075063.53,3898339.25
"2021-04-19 00:00:00",2273768.73,4342862.08
"2021-04-20 00:00:00",2151144.66,3442180.78
"2021-04-21 00:00:00",2700944.89,3164478.03
"2021-04-22 00:00:00",2443248.48,3592952.9
"2021-04-23 00:00:00",2502719.19,3385799.55
"2021-04-24 00:00:00",1648686.42,2777234.4
"2021-04-25 00:00:00",1098541.28,2172438.75
"2021-04-26 00:00:00",1710361.45,3212435.03
"2021-04-27 00:00:00",3199943.44,6628300.18
"2021-04-28 00:00:00",2484696.23,3585609.63
"2021-04-29 00:00:00",1864137.47,2583835.06
"2021-04-30 00:00:00",2143517.78,4308095.58
"2021-05-01 00:00:00",4439104.92,5691167.73
"2021-05-02 00:00:00",2025553.99,9171320.45
"2021-05-03 00:00:00",79538387.49,27938961.26
"2021-05-04 00:00:00",5581576.2,26181118.91
"2021-05-05 00:00:00",4827626.09,10551811.91
"2021-05-06 00:00:00",3648240.61,7538335.03
"2021-05-07 00:00:00",2866661.4,5577205.46
"2021-05-08 00:00:00",2932153.67,8692211.66
"2021-05-09 00:00:00",2633735.15,7551619.91
"2021-05-10 00:00:00",2082464.09,5829960.91
"2021-05-11 00:00:00",7291891.08,4784610.78
"2021-05-12 00:00:00",18526734.15,4365099.38
"2021-05-13 00:00:00",9176596.27,5023388.7
"2021-05-14 00:00:00",9660927.63,4596494.73
"2021-05-15 00:00:00",4903318.32,3910403.37
"2021-05-16 00:00:00",5355179.49,2465527.62
"2021-05-17 00:00:00",2588827.58,2231467.99
"2021-05-18 00:00:00",2914065.78,3328176.32
"2021-05-19 00:00:00",1705905.4,1647989.51
"2021-05-20 00:00:00",2360400.9,1780002.45
"2021-05-21 00:00:00",2899774.76,1928743.81
"2021-05-22 00:00:00",4425251.69,2579527.81
"2021-05-23 00:00:00",2608797.63,2056207.55
"2021-05-24 00:00:00",2574314.84,3621812.69
"2021-05-25 00:00:00",2420728.91,2497799.17
"2021-05-26 00:00:00",2782818.19,2443994.98
"2021-05-27 00:00:00",5446974,2099469.71
"2021-05-28 00:00:00",3722415.05,2989083.61
"2021-05-29 00:00:00",3673984.8,2821166.25
"2021-05-30 00:00:00",2272267.24,3943559.72
"2021-05-31 00:00:00",3106917.91,3842465.99
"2021-06-01 00:00:00",3948795.64,5053308.84
"2021-06-02 00:00:00",2378659.51,3833689.5
"2021-06-03 00:00:00",2579243.95,3494271.63
"2021-06-04 00:00:00",3068256.11,3217937.07
"2021-06-05 00:00:00",2770582.65,3634454.58
"2021-06-06 00:00:00",2876294.75,4539134.87
"2021-06-07 00:00:00",2457795.97,6540349.41
"2021-06-08 00:00:00",2958169.41,4843804.73
"2021-06-09 00:00:00",2970652.67,3683201.28
"2021-06-10 00:00:00",3300417.95,4194619.09
"2021-06-11 00:00:00",8616326.96,4655418.82
"2021-06-12 00:00:00",3024036.51,3547890.87
"2021-06-13 00:00:00",2888684.93,3430040.98
"2021-06-14 00:00:00",4419773.3,3529807.84
"2021-06-15 00:00:00",6007559.47,6176958.57
"2021-06-16 00:00:00",3582315.48,5101525.06
"2021-06-17 00:00:00",4258700.75,4903279.49
"2021-06-18 00:00:00",3800697.05,5282623.17
"2021-06-19 00:00:00",4227774.91,6648732.39
"2021-06-20 00:00:00",5970877.43,11073773.97
"2021-06-21 00:00:00",5290924.98,10736382.28
"2021-06-22 00:00:00",3722355.03,5834597.87
"2021-06-23 00:00:00",4451830.2,5823966.1
"2021-06-24 00:00:00",5502231.27,5860047
"2021-06-25 00:00:00",8402493.49,7448316.19
"2021-06-26 00:00:00",6482084.46,7047033.74
"2021-06-27 00:00:00",7676068.82,8262365.51
"2021-06-28 00:00:00",5992287.78,8584375.61
"2021-06-29 00:00:00",6847161.79,8656051.63
"2021-06-30 00:00:00",11569886,7534620.64
"2021-07-01 00:00:00",8320264.49,8672476.1
"2021-07-02 00:00:00",8169786.37,8076479.7
"2021-07-03 00:00:00",9169042.88,8573681.68
"2021-07-04 00:00:00",8721624.2,13191622.83
"2021-07-05 00:00:00",9718871.12,11188080.32
"2021-07-06 00:00:00",8861955.6,13619724.97
"2021-07-07 00:00:00",9892857.08,14022321.8
"2021-07-08 00:00:00",12450296.66,13509010.86
"2021-07-09 00:00:00",10283358,14165994.53
"2021-07-10 00:00:00",8093109.72,14551032.05
"2021-07-11 00:00:00",7994536.51,13476503.13
"2021-07-12 00:00:00",5399661.27,12348690.28
"2021-07-13 00:00:00",6495054.9,14609013.26
"2021-07-14 00:00:00",8720711.66,17662712.75
"2021-07-15 00:00:00",18011329.55,30025996.32
"2021-07-16 00:00:00",14819927.77,28071786.58
"2021-07-17 00:00:00",10906284.56,26458068.52
"2021-07-18 00:00:00",7477190.08,17978058.66
"2021-07-19 00:00:00",8545773.83,19390199.66
"2021-07-20 00:00:00",9612060.64,16125638.81
"2021-07-21 00:00:00",9662453.37,15386720.61
"2021-07-22 00:00:00",11169773.11,13942718.37
"2021-07-23 00:00:00",18892621.41,21620567.41
"2021-07-24 00:00:00",16859631.55,20247881.7
"2021-07-25 00:00:00",19845286.5,20906441.33
"2021-07-26 00:00:00",17052023.94,22524706.13
"2021-07-27 00:00:00",17197671.94,17797379.04
"2021-07-28 00:00:00",22618346,19959965.78
"2021-07-29 00:00:00",24811744.02,29384623.67
"2021-07-30 00:00:00",25414366.58,53704337.37
"2021-07-31 00:00:00",29754018.11,78148269.51
"2021-08-01 00:00:00",30701069.38,83119750.37
"2021-08-02 00:00:00",21890201.44,40411431.89
"2021-08-03 00:00:00",26575249.03,59221102.91
"2021-08-04 00:00:00",24912944.28,90864471.44
"2021-08-05 00:00:00",25951154.31,94096286.11
"2021-08-06 00:00:00",33322785.32,114625220.24
"2021-08-07 00:00:00",33237676.29,72753494.7
"2021-08-08 00:00:00",35526758.39,84769828.04
"2021-08-09 00:00:00",40455603.61,83736445.98
"2021-08-10 00:00:00",27512512.43,82194148.9
"2021-08-11 00:00:00",26621657.5,77417241.09
"2021-08-12 00:00:00",20068397.14,68909768.85
"2021-08-13 00:00:00",19530670.59,69746548.29
"2021-08-14 00:00:00",17992744.68,79184659.71
"2021-08-15 00:00:00",25334880.3,72765148.52
"2021-08-16 00:00:00",19430821.23,63299407.28
"2021-08-17 00:00:00",24137169.55,52925443.41
"2021-08-18 00:00:00",24829631.73,55080500.66
"2021-08-19 00:00:00",19437543.52,47477835.96
"2021-08-20 00:00:00",25882526.45,88293615.34
"2021-08-21 00:00:00",26855911.71,118652123.96
"2021-08-22 00:00:00",21514477.87,117701833.92
"2021-08-23 00:00:00",40771397.8,242895234.7
"2021-08-24 00:00:00",27127154.91,199401383.57
"2021-08-25 00:00:00",34764396.3,149176908.71
"2021-08-26 00:00:00",30066518.19,142706587.89
"2021-08-27 00:00:00",55409551.53,192699499.37
"2021-08-28 00:00:00",55122437.56,323291133.27
"2021-08-29 00:00:00",128269921.26,299300068.26
"2021-08-30 00:00:00",38088999.95,221591798.31
"2021-08-31 00:00:00",33667467.97,153426777.9
"2021-09-01 00:00:00",37977826.66,144400623.27
"2021-09-02 00:00:00",33915074.67,126223196.05
"2021-09-03 00:00:00",46627796.55,113871489.72
"2021-09-04 00:00:00",33085400.82,100134651.1
"2021-09-05 00:00:00",31764410.11,89172002.87
"2021-09-06 00:00:00",28669807.68,93921483.64
"2021-09-07 00:00:00",22910768.49,80526071.71
"2021-09-08 00:00:00",18099921.33,73526064.52
"2021-09-09 00:00:00",23088555.58,81594683.81
"2021-09-10 00:00:00",17873415.96,57656129.54
"2021-09-11 00:00:00",18120920.19,49811035.14
"2021-09-12 00:00:00",22327689.29,47532564.74
"2021-09-13 00:00:00",23908828.58,74540880.53
"2021-09-14 00:00:00",19943498.12,71394425.29
"2021-09-15 00:00:00",24179353.23,83848216.29
"2021-09-16 00:00:00",24769648.81,114071336.88
"2021-09-17 00:00:00",22152285.6,58528319.76
"2021-09-18 00:00:00",21164946.75,77692017.49
"2021-09-19 00:00:00",17486684.32,69378329.41
"2021-09-20 00:00:00",16927560.76,54676501.19
"2021-09-21 00:00:00",18930771.79,54812060.72
"2021-09-22 00:00:00",16013440.37,46503325.96
"2021-09-23 00:00:00",22266145.63,81694207.47
"2021-09-24 00:00:00",18104467.01,70447882.99
"2021-09-25 00:00:00",16002440.79,69943623.77
"2021-09-26 00:00:00",20227985.13,78792353.21
"2021-09-27 00:00:00",32026059.98,102556936.56
"2021-09-28 00:00:00",27461681.53,94481082.57
"2021-09-29 00:00:00",13183499.55,77112606.55
"2021-09-30 00:00:00",21836154.95,92086449.38
"2021-10-01 00:00:00",26144372.8,90422579.86
"2021-10-02 00:00:00",22239154.12,86660273.68
"2021-10-03 00:00:00",23535250.76,103765858.7
"2021-10-04 00:00:00",30073547.58,131693879.46
"2021-10-05 00:00:00",21689729.14,114264126.62
"2021-10-06 00:00:00",27653397.95,91824900.61
"2021-10-07 00:00:00",25489868.22,113691900.86
"2021-10-08 00:00:00",27064244,102789376.53
"2021-10-09 00:00:00",17584783.76,75053755.4
"2021-10-10 00:00:00",24903067.88,75628519.07
"2021-10-11 00:00:00",21224289.45,69590217.99
"2021-10-12 00:00:00",20532737.69,74893389.08
"2021-10-13 00:00:00",31902358.59,95790189.85
"2021-10-14 00:00:00",27826200.9,75339308.3
"2021-10-15 00:00:00",31048455.37,83251073.17
"2021-10-16 00:00:00",33899600.65,68505963.22
"2021-10-17 00:00:00",33381405.86,75680918.29
"2021-10-18 00:00:00",44146199.84,85095671.41
"2021-10-19 00:00:00",17810296.99,67585390.74
"2021-10-20 00:00:00",17323432.78,63254353.81
"2021-10-21 00:00:00",29114266.6,66857014.5
"2021-10-22 00:00:00",33038792.64,76715528.93
"2021-10-23 00:00:00",20999121.15,84851132.91
"2021-10-24 00:00:00",19865181.38,61160450.87
"2021-10-25 00:00:00",15591038.56,66247784.26
"2021-10-26 00:00:00",18653952.58,56098705.23
"2021-10-27 00:00:00",18625705.61,53020342.03
"2021-10-28 00:00:00",25998714.44,60032188.98
"2021-10-29 00:00:00",23548552.39,64384381.77
"2021-10-30 00:00:00",19551505.26,52858873.93
"2021-10-31 00:00:00",16446341.67,55612276.21
"2021-11-01 00:00:00",14101883.82,55291616.93
"2021-11-02 00:00:00",23629422.15,57157293.28
"2021-11-03 00:00:00",25286764.07,59688172.07
"2021-11-04 00:00:00",14504927.96,75610835.42
"2021-11-05 00:00:00",25799734.13,68724965.79
"2021-11-06 00:00:00",20007571.4,64471583.95
"2021-11-07 00:00:00",23359019.59,68033322.26
"2021-11-08 00:00:00",36909420.35,77467692.89
"2021-11-09 00:00:00",16631484.23,62381174.9
"2021-11-10 00:00:00",18528366.16,70455273.99
"2021-11-11 00:00:00",18711050.82,66368226.11
"2021-11-12 00:00:00",16441623.64,69851840.77
"2021-11-13 00:00:00",25996182.3,118026263.4
"2021-11-14 00:00:00",22384670.51,120163533.85
"2021-11-15 00:00:00",25906388.72,111678700.62
"2021-11-16 00:00:00",17555178.5,113195087.34
"2021-11-17 00:00:00",21571490.88,110630296.3
"2021-11-18 00:00:00",21675154.35,100282718.84
"2021-11-19 00:00:00",20431452.81,91098245.2
"2021-11-20 00:00:00",24315854.16,87856253.44
"2021-11-21 00:00:00",17129375.77,96008796.11
"2021-11-22 00:00:00",36174921.41,101356805.3
"2021-11-23 00:00:00",25501294.48,76247082.5
"2021-11-24 00:00:00",25753508.48,88156540.2
"2021-11-25 00:00:00",35162899.94,76988257.01
"2021-11-26 00:00:00",17110605.44,66664069.24
"2021-11-27 00:00:00",17465378.1,73446746.99
"2021-11-28 00:00:00",29279284.05,77087524.93
"2021-11-29 00:00:00",33594843.92,88878044.24
"2021-11-30 00:00:00",28847209.26,76896535.6
"2021-12-01 00:00:00",17933484.3,77861810.21
"2021-12-02 00:00:00",22559675.42,74123193.36
"2021-12-03 00:00:00",14628991.1,77409494.41
"2021-12-04 00:00:00",17641670.14,58898202.17
"2021-12-05 00:00:00",22056333.19,62226975.56
"2021-12-06 00:00:00",17226666.85,65440324.44
"2021-12-07 00:00:00",22572425.1,63939469.14
"2021-12-08 00:00:00",19090336.03,69061421.5
"2021-12-09 00:00:00",23436880.67,82680093.09
"2021-12-10 00:00:00",20085524.21,65941913.88
"2021-12-11 00:00:00",43565914.79,56322567.77
"2021-12-12 00:00:00",31399384.52,48323543.37
"2021-12-13 00:00:00",60225784.12,71300039.54
"2021-12-14 00:00:00",42234876.13,74832313.5
"2021-12-15 00:00:00",21427034.84,64842750.8
"2021-12-16 00:00:00",30549739.56,68550824.46
"2021-12-17 00:00:00",28953869.3,59725974.73
"2021-12-18 00:00:00",25077967.78,47020522.39
"2021-12-19 00:00:00",11642595.94,44440209.14
"2021-12-20 00:00:00",14346759.48,41814334.21
"2021-12-21 00:00:00",11861766.9,47082219
"2021-12-22 00:00:00",17929094.31,51682615.03
"2021-12-23 00:00:00",19792904.13,60991881.53
"2021-12-24 00:00:00",17211810.41,68643879.59
"2021-12-25 00:00:00",9649212.32,46222457.81
"2021-12-26 00:00:00",15418130.88,76177203.73
"2021-12-27 00:00:00",15911398.86,98517506.42
"2021-12-28 00:00:00",22970436.73,74213344.19
"2021-12-29 00:00:00",18370756.35,74287354.06
"2021-12-30 00:00:00",16715875.62,85520247.22
"2021-12-31 00:00:00",15472261.76,94309333.81
"2022-01-01 00:00:00",12991977.84,117290995.74
"2022-01-02 00:00:00",15446623.8,156748710.38
"2022-01-03 00:00:00",22675378.3,137338429.22
"2022-01-04 00:00:00",30442260.14,135440700.13
"2022-01-05 00:00:00",19795776.51,120160527.06
"2022-01-06 00:00:00",22080298.11,103360324.26
"2022-01-07 00:00:00",18989352.29,88683895.44
"2022-01-08 00:00:00",13235807.83,106226301.03
"2022-01-09 00:00:00",12878882.17,136181305.72
"2022-01-10 00:00:00",17728145.16,80757308.06
"2022-01-11 00:00:00",15951635.94,85479971.25
"2022-01-12 00:00:00",48437594.68,110545166.53
"2022-01-13 00:00:00",21840753.57,111116353.91
"2022-01-14 00:00:00",22042885.26,111040503.02
"2022-01-15 00:00:00",14215518.21,126378158.78
"2022-01-16 00:00:00",26520385.12,127651210.03
"2022-01-17 00:00:00",14485163.96,92878806.91
"2022-01-18 00:00:00",17164630.92,83933319.45
"2022-01-19 00:00:00",43125192.51,117424072.86
"2022-01-20 00:00:00",43534680.05,144685895.52
"2022-01-21 00:00:00",16938929.59,131912723.12
"2022-01-22 00:00:00",13317116.01,77526933.25
"2022-01-23 00:00:00",15645524.91,90824994.02
"2022-01-24 00:00:00",14281545.58,76887630.65
"2022-01-25 00:00:00",46366042,143030719.14
"2022-01-26 00:00:00",28675626.91,170904878.4
"2022-01-27 00:00:00",26492306.8,168223117.08
"2022-01-28 00:00:00",23574753.7,112213177.38
"2022-01-29 00:00:00",23915172.37,127738385.6
"2022-01-30 00:00:00",23947100.71,161563916.01
"2022-01-31 00:00:00",37520518.35,165006843.55
"2022-02-01 00:00:00",37011937.07,171166980.22
"2022-02-02 00:00:00",27979748.76,127068143.68
"2022-02-03 00:00:00",34551876.83,103218923.97
"2022-02-04 00:00:00",13081696.59,121436203.42
"2022-02-05 00:00:00",10703923.62,89511021.86
"2022-02-06 00:00:00",11217352.4,77679702.72
"2022-02-07 00:00:00",21954550.62,105587538.35
"2022-02-08 00:00:00",11261540.75,79557611.84
"2022-02-09 00:00:00",14996136,91687786.96
"2022-02-10 00:00:00",18266716.27,93643184.71
"2022-02-11 00:00:00",9392798.12,100289544.22
"2022-02-12 00:00:00",17541396.66,218550912.55
"2022-02-13 00:00:00",11482051.45,183566897.71
"2022-02-14 00:00:00",8976459.71,71332303.1
"2022-02-15 00:00:00",6003344.4,81863984.16
"2022-02-16 00:00:00",6514421.66,74367966.07
"2022-02-17 00:00:00",5937715.35,60799032.72
"2022-02-18 00:00:00",4852632.75,62455532.04
"2022-02-19 00:00:00",6796249.71,49003265.72
"2022-02-20 00:00:00",11912314.32,52779497.01
"2022-02-21 00:00:00",9950693.92,74889504.3
"2022-02-22 00:00:00",13489147.61,67834237.47
"2022-02-23 00:00:00",14209423.17,88456878.57
"2022-02-24 00:00:00",5554727.75,81647445.81
"2022-02-25 00:00:00",6213434.53,76796032.67
"2022-02-26 00:00:00",10391070.24,58693260.62
"2022-02-27 00:00:00",4152148.4,69381164.49
"2022-02-28 00:00:00",6497003.22,46674360.78
"2022-03-01 00:00:00",4708609.21,37931454.23
"2022-03-02 00:00:00",7244107.52,50395399.08
"2022-03-03 00:00:00",7426151.99,45850395.94
"2022-03-04 00:00:00",11790495.62,51201831.46
"2022-03-05 00:00:00",7083991.76,45235552.39
"2022-03-06 00:00:00",2954551.07,32576691.35
"2022-03-07 00:00:00",3470646.21,38899512.69
"2022-03-08 00:00:00",3193547.76,43223239.93
"2022-03-09 00:00:00",3310005.7,37653837.59
"2022-03-10 00:00:00",3128676.4,37165130.92
"2022-03-11 00:00:00",6273210.12,55030490.44
"2022-03-12 00:00:00",3689303.98,56114178.33
"2022-03-13 00:00:00",3032978.36,48144952.66
"2022-03-14 00:00:00",2826872.04,33955691.28
"2022-03-15 00:00:00",3107673.72,40649836
"2022-03-16 00:00:00",4193447.97,60240110.44
"2022-03-17 00:00:00",8797522.05,116250898.49
"2022-03-18 00:00:00",7310435.23,91566504.55
"2022-03-19 00:00:00",6364470.78,93128937.94
"2022-03-20 00:00:00",4157056.78,65115908.03
"2022-03-21 00:00:00",6784829.95,53489344.63
"2022-03-22 00:00:00",4603889.24,44698395.61
"2022-03-23 00:00:00",3671636.67,57266667.47
